model,model_key,project,repo,id_build,run_url,actual_duration,prediction,baseline_lag1,baseline_mean7,abs_error_model,abs_error_lag1,abs_error_mean7,case_type
XGB,xgboost,ccpay,hmcts/ccpay-payment-app,16565220137,https://github.com/hmcts/ccpay-payment-app/actions/runs/16565220137,397.0,334.71728515625,353.0,332.57142857142856,62.28271484375,44.0,64.42857142857144,worst_model
XGB,xgboost,ccpay,hmcts/ccpay-payment-app,16600592471,https://github.com/hmcts/ccpay-payment-app/actions/runs/16600592471,390.0,339.2220153808594,329.0,327.57142857142856,50.777984619140625,61.0,62.428571428571445,worst_model
XGB,xgboost,daos,daos-stack/daos,20336781111,https://github.com/daos-stack/daos/actions/runs/20336781111,2549.0,2548.59033203125,2533.0,2610.0,0.40966796875,16.0,61.0,best_model
XGB,xgboost,daos,daos-stack/daos,19955779028,https://github.com/daos-stack/daos/actions/runs/19955779028,2480.0,2480.722412109375,1719.0,3995.0,0.722412109375,761.0,1515.0,best_model
XGB,xgboost,daos,daos-stack/daos,20312310051,https://github.com/daos-stack/daos/actions/runs/20312310051,2525.0,2522.625244140625,1654.0,2529.4285714285716,2.374755859375,871.0,4.4285714285715585,best_model
XGB,xgboost,daos,daos-stack/daos,19942358272,https://github.com/daos-stack/daos/actions/runs/19942358272,7964.0,2855.8330078125,3560.0,4389.714285714285,5108.1669921875,4404.0,3574.2857142857147,worst_model
XGB,xgboost,daos,daos-stack/daos,19711730134,https://github.com/daos-stack/daos/actions/runs/19711730134,8038.0,3146.720458984375,3023.0,4191.285714285715,4891.279541015625,5015.0,3846.7142857142853,worst_model
XGB,xgboost,daos,daos-stack/daos,20080538087,https://github.com/daos-stack/daos/actions/runs/20080538087,7264.0,2574.066162109375,3327.0,2586.8571428571427,4689.933837890625,3937.0,4677.142857142857,worst_model
XGB,xgboost,filterlists,collinbarrett/FilterLists,16615880178,https://github.com/collinbarrett/FilterLists/actions/runs/16615880178,92.0,91.95809936523438,93.0,95.0,0.041900634765625,1.0,3.0,best_model
XGB,xgboost,filterlists,collinbarrett/FilterLists,16914545583,https://github.com/collinbarrett/FilterLists/actions/runs/16914545583,28.0,28.18790054321289,104.0,90.14285714285714,0.18790054321289062,76.0,62.14285714285714,best_model
XGB,xgboost,filterlists,collinbarrett/FilterLists,16915744834,https://github.com/collinbarrett/FilterLists/actions/runs/16915744834,102.0,101.73448181152344,88.0,84.85714285714286,0.2655181884765625,14.0,17.14285714285714,best_model
XGB,xgboost,filterlists,collinbarrett/FilterLists,16622680257,https://github.com/collinbarrett/FilterLists/actions/runs/16622680257,219.0,142.98867797851562,86.0,95.14285714285714,76.01132202148438,133.0,123.85714285714286,worst_model
XGB,xgboost,filterlists,collinbarrett/FilterLists,16813068759,https://github.com/collinbarrett/FilterLists/actions/runs/16813068759,189.0,125.4976577758789,90.0,94.57142857142857,63.502342224121094,99.0,94.42857142857143,worst_model
XGB,xgboost,filterlists,collinbarrett/FilterLists,16622686256,https://github.com/collinbarrett/FilterLists/actions/runs/16622686256,205.0,151.1688232421875,219.0,111.14285714285714,53.8311767578125,14.0,93.85714285714286,worst_model
XGB,xgboost,jod,Opetushallitus/jod-yksilo-ui,17318855988,https://github.com/Opetushallitus/jod-yksilo-ui/actions/runs/17318855988,192.0,191.9541473388672,192.0,188.57142857142858,0.0458526611328125,0.0,3.4285714285714164,best_model
XGB,xgboost,jod,Opetushallitus/jod-yksilo-ui,17038807935,https://github.com/Opetushallitus/jod-yksilo-ui/actions/runs/17038807935,174.0,173.80874633789062,182.0,173.0,0.191253662109375,8.0,1.0,best_model
XGB,xgboost,jod,Opetushallitus/jod-yksilo-ui,17265772205,https://github.com/Opetushallitus/jod-yksilo-ui/actions/runs/17265772205,173.0,172.57098388671875,192.0,180.57142857142858,0.42901611328125,19.0,7.571428571428584,best_model
XGB,xgboost,jod,Opetushallitus/jod-yksilo-ui,16828534619,https://github.com/Opetushallitus/jod-yksilo-ui/actions/runs/16828534619,1206238.0,11307.890625,168.0,171.71428571428572,1194930.109375,1206070.0,1206066.2857142857,worst_model
XGB,xgboost,jod,Opetushallitus/jod-yksilo-ui,17095787568,https://github.com/Opetushallitus/jod-yksilo-ui/actions/runs/17095787568,170822.0,47858.17578125,183.0,178.0,122963.82421875,170639.0,170644.0,worst_model
XGB,xgboost,jod,Opetushallitus/jod-yksilo-ui,17152365031,https://github.com/Opetushallitus/jod-yksilo-ui/actions/runs/17152365031,4984.0,964.6304931640625,166.0,24554.0,4019.3695068359375,4818.0,19570.0,worst_model
XGB,xgboost,m2os,m2Giles/m2os,16383854258,https://github.com/m2Giles/m2os/actions/runs/16383854258,2135.0,2142.983154296875,4085.0,4288.0,7.983154296875,1950.0,2153.0,best_model
XGB,xgboost,m2os,m2Giles/m2os,17252591712,https://github.com/m2Giles/m2os/actions/runs/17252591712,2207.0,2191.274169921875,1928.0,2085.285714285714,15.725830078125,279.0,121.71428571428578,best_model
XGB,xgboost,m2os,m2Giles/m2os,16840953558,https://github.com/m2Giles/m2os/actions/runs/16840953558,2110.0,2198.42138671875,1915.0,2000.4285714285713,88.42138671875,195.0,109.57142857142867,best_model
XGB,xgboost,m2os,m2Giles/m2os,16900027590,https://github.com/m2Giles/m2os/actions/runs/16900027590,8283.0,4383.37451171875,5837.0,2975.0,3899.62548828125,2446.0,5308.0,worst_model
XGB,xgboost,m2os,m2Giles/m2os,16901402234,https://github.com/m2Giles/m2os/actions/runs/16901402234,8500.0,4761.3310546875,8283.0,3884.714285714286,3738.6689453125,217.0,4615.285714285714,worst_model
XGB,xgboost,m2os,m2Giles/m2os,17112927257,https://github.com/m2Giles/m2os/actions/runs/17112927257,7434.0,3705.728759765625,8500.0,4797.571428571428,3728.271240234375,1066.0,2636.4285714285716,worst_model
XGB,xgboost,orange,Orange-OpenSource/ouds-android,16670284633,https://github.com/Orange-OpenSource/ouds-android/actions/runs/16670284633,836.0,834.4632568359375,1029.0,1025.7142857142858,1.5367431640625,193.0,189.71428571428578,best_model
XGB,xgboost,orange,Orange-OpenSource/ouds-android,16722450022,https://github.com/Orange-OpenSource/ouds-android/actions/runs/16722450022,839.0,834.4632568359375,1000.0,942.7142857142857,4.5367431640625,161.0,103.71428571428567,best_model
XGB,xgboost,orange,Orange-OpenSource/ouds-android,16826896195,https://github.com/Orange-OpenSource/ouds-android/actions/runs/16826896195,833.0,827.6390991210938,805.0,1002.4285714285714,5.36090087890625,28.0,169.42857142857144,best_model
XGB,xgboost,orange,Orange-OpenSource/ouds-android,16744886252,https://github.com/Orange-OpenSource/ouds-android/actions/runs/16744886252,1493.0,834.4632568359375,826.0,1007.7142857142857,658.5367431640625,667.0,485.28571428571433,worst_model
XGB,xgboost,orange,Orange-OpenSource/ouds-android,16578582926,https://github.com/Orange-OpenSource/ouds-android/actions/runs/16578582926,1374.0,894.6038818359375,1039.0,982.0,479.3961181640625,335.0,392.0,worst_model
XGB,xgboost,orange,Orange-OpenSource/ouds-android,16770567474,https://github.com/Orange-OpenSource/ouds-android/actions/runs/16770567474,1253.0,834.4632568359375,1145.0,1028.0,418.5367431640625,108.0,225.0,worst_model
XGB,xgboost,radare2,radareorg/radare2,16763310842,https://github.com/radareorg/radare2/actions/runs/16763310842,2683.0,2686.74462890625,899.0,1509.7142857142858,3.74462890625,1784.0,1173.2857142857142,best_model
XGB,xgboost,radare2,radareorg/radare2,16913349468,https://github.com/radareorg/radare2/actions/runs/16913349468,2644.0,2640.201416015625,5941.0,3492.285714285714,3.798583984375,3297.0,848.2857142857142,best_model
XGB,xgboost,radare2,radareorg/radare2,16471455129,https://github.com/radareorg/radare2/actions/runs/16471455129,2341.0,2333.81787109375,2276.0,1573.7142857142858,7.18212890625,65.0,767.2857142857142,best_model
XGB,xgboost,radare2,radareorg/radare2,17243347833,https://github.com/radareorg/radare2/actions/runs/17243347833,5935.0,1726.475341796875,5366.0,2616.285714285714,4208.524658203125,569.0,3318.714285714286,worst_model
XGB,xgboost,radare2,radareorg/radare2,16177243785,https://github.com/radareorg/radare2/actions/runs/16177243785,5152.0,1000.4382934570312,5698.0,3607.714285714286,4151.561706542969,546.0,1544.2857142857142,worst_model
XGB,xgboost,radare2,radareorg/radare2,16182201971,https://github.com/radareorg/radare2/actions/runs/16182201971,5474.0,1469.601806640625,2710.0,4069.1428571428573,4004.398193359375,2764.0,1404.8571428571427,worst_model
XGB,xgboost,rustlang,rust-lang/crates.io,16361737073,https://github.com/rust-lang/crates.io/actions/runs/16361737073,507.0,506.654541015625,475.0,485.14285714285717,0.345458984375,32.0,21.857142857142833,best_model
XGB,xgboost,rustlang,rust-lang/crates.io,16662643268,https://github.com/rust-lang/crates.io/actions/runs/16662643268,330.0,330.5993347167969,531.0,480.57142857142856,0.599334716796875,201.0,150.57142857142856,best_model
XGB,xgboost,rustlang,rust-lang/crates.io,16041328417,https://github.com/rust-lang/crates.io/actions/runs/16041328417,512.0,511.25006103515625,544.0,509.14285714285717,0.74993896484375,32.0,2.857142857142833,best_model
XGB,xgboost,rustlang,rust-lang/crates.io,15971371203,https://github.com/rust-lang/crates.io/actions/runs/15971371203,907.0,426.8828125,334.0,448.7142857142857,480.1171875,573.0,458.2857142857143,worst_model
XGB,xgboost,rustlang,rust-lang/crates.io,16117493586,https://github.com/rust-lang/crates.io/actions/runs/16117493586,323.0,595.5100708007812,535.0,499.14285714285717,272.51007080078125,212.0,176.14285714285717,worst_model
XGB,xgboost,rustlang,rust-lang/crates.io,16089747756,https://github.com/rust-lang/crates.io/actions/runs/16089747756,330.0,583.6524047851562,453.0,495.42857142857144,253.65240478515625,123.0,165.42857142857144,worst_model
