branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___bat__,ft___config_,ft___gradle_,ft___gradle__,ft___java_,ft___java__,ft___json_,ft___json__,ft___properties_,ft___properties__,ft___tf_,ft___tf__,ft___tfvars_,ft___tfvars__,ft___xml_,ft___xml__,ft___yaml_,ft___yml_,ft___yml__,ft____config_,ft____gradle_,ft____gradle__,ft____jar_,ft____java_,ft____java__,ft____json__,ft____md_,ft____md__,ft____properties_,ft____properties__,ft____tf_,ft____tf__,ft____tfvars_,ft____tfvars__,ft____xml_,ft____xml__,ft____yaml_,ft____yaml__,ft____yml_,ft___
2,0,4,6192976,381.0,792,0,0,5,False,5,5,1,1,2,10,True,86497,135,0,0,4,151,10000,1,8,4,2,844.4570331919026,47,41,0,1,18,4,4,97498.0,372.0,383.0,407.0,351.0,329.0,363.0,317.0,360.2857142857143,31.041446947129067,387.3333333333333,17.897858344878397,378.25,23.314873650383213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0,8,6192976,398.0,791,0,0,1,False,1,1,0,0,0,2,True,86497,135,0,0,1,150,9998,1,7,3,2,844.4570331919026,47,41,0,0,18,4,4,61.0,381.0,372.0,383.0,407.0,351.0,329.0,363.0,369.42857142857144,25.00571363280229,378.6666666666667,5.8594652770823155,385.75,14.952703211571256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,1,6192976,418.0,790,0,0,1,False,1,1,0,0,0,2,True,86497,95,0,1,0,150,9998,1,5,0,2,844.4570331919026,47,41,0,0,9,1,4,315884.0,398.0,381.0,372.0,383.0,407.0,351.0,329.0,374.42857142857144,26.931129094148915,383.6666666666667,13.203534880225572,383.5,10.785793124908958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,5,6192976,392.0,785,0,0,2,False,12,0,0,0,0,12,True,86507,89,0,0,2,150,9999,1,6,6,0,844.3594160010173,47,41,0,0,13,2,4,705521.0,418.0,398.0,381.0,372.0,383.0,407.0,351.0,387.14285714285717,22.564194139008315,399.0,18.520259177452136,392.25,20.271079563424014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,5,6192976,379.0,784,0,0,1,False,1,0,0,0,0,1,True,86497,89,0,0,1,150,9998,1,5,4,0,844.4570331919026,47,41,0,0,15,2,4,7415.0,392.0,418.0,398.0,381.0,372.0,383.0,407.0,393.0,15.979153085609179,402.6666666666667,13.613718571108091,397.25,15.521490478258416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,7,6192976,363.0,783,0,0,2,False,13,0,0,0,0,13,True,86508,89,0,0,2,150,9999,1,6,5,0,844.3496555231886,47,41,0,0,11,3,4,68984.0,379.0,392.0,418.0,398.0,381.0,372.0,383.0,389.0,15.383974345619102,396.3333333333333,19.857828011475306,396.75,16.235249715767644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,373.0,782,0,0,1,False,1,1,0,0,0,2,True,86508,127,0,0,1,150,10000,1,6,6,0,844.3496555231886,47,41,0,0,11,3,4,59.0,363.0,379.0,392.0,418.0,398.0,381.0,372.0,386.14285714285717,18.27045494259855,378.0,14.52583904633395,388.0,23.25224003546038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,386.0,781,0,0,1,False,1,1,0,0,0,2,False,86508,0,0,0,1,150,10000,1,6,8,0,844.3496555231886,47,41,0,0,11,3,4,4.0,373.0,363.0,379.0,392.0,418.0,398.0,381.0,386.2857142857143,18.14491926788585,371.6666666666667,8.082903768654761,376.75,12.120918557051139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,424.0,779,0,0,4,False,18,14,0,0,0,32,False,86508,0,0,0,4,150,10000,1,6,0,0,844.3496555231886,47,41,0,0,11,3,4,123.0,386.0,373.0,363.0,379.0,392.0,418.0,398.0,387.0,18.0,374.0,11.532562594670797,375.25,9.742518497116988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,419.0,778,0,0,1,False,1,1,0,0,0,2,False,86508,0,0,0,1,150,10000,1,6,8,0,844.3496555231886,47,41,0,0,11,3,4,4.0,424.0,386.0,373.0,363.0,379.0,392.0,418.0,390.7142857142857,22.7135369747814,394.3333333333333,26.501572280401277,386.5,26.714540360385516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,404.0,776,0,0,1,False,1,1,0,0,0,2,False,86508,0,0,0,1,150,10000,1,6,8,0,844.3496555231886,47,41,0,0,11,3,4,8.0,419.0,424.0,386.0,373.0,363.0,379.0,392.0,390.85714285714283,22.91599566117207,409.6666666666667,20.647840887931437,400.5,24.906491790963525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,11,6192976,339.0,772,0,0,1,False,1,1,0,0,0,2,True,86508,127,0,0,1,150,10000,1,6,6,0,844.3496555231886,47,41,0,0,13,3,4,8765.0,404.0,419.0,424.0,386.0,373.0,363.0,379.0,392.57142857142856,23.458169457264017,415.6666666666667,10.408329997330663,408.25,17.09532099727876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,347.0,771,0,0,1,False,1,1,0,0,0,2,False,86508,0,0,0,1,150,10001,1,6,8,0,844.3496555231886,47,41,0,0,13,3,4,41.0,339.0,404.0,419.0,424.0,386.0,373.0,363.0,386.85714285714283,30.980792820867638,387.3333333333333,42.524502740576914,396.5,39.26406329796582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,320.0,769,0,0,4,False,18,14,0,0,0,32,False,86508,0,0,0,4,150,10001,1,6,0,0,844.3496555231886,47,41,0,0,13,3,4,94.0,347.0,339.0,404.0,419.0,424.0,386.0,373.0,384.57142857142856,33.520427318562746,363.3333333333333,35.444792753426185,377.25,40.152833025827704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,386.0,768,0,0,1,False,1,1,0,0,0,2,False,86508,0,0,0,1,150,10001,1,6,8,0,844.3496555231886,47,41,0,0,13,3,4,4.0,320.0,347.0,339.0,404.0,419.0,424.0,386.0,377.0,41.58525379666852,335.3333333333333,13.868429375143146,352.5,36.15245496505044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,339.0,766,0,0,1,False,1,1,0,0,0,2,False,86508,0,0,0,1,150,10001,1,6,8,0,844.3496555231886,47,41,0,0,13,3,4,6.0,386.0,320.0,347.0,339.0,404.0,419.0,424.0,377.0,41.58525379666852,351.0,33.18132004607411,348.0,27.748873851023216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,6192976,356.0,762,0,0,1,False,1,1,0,0,0,2,True,86508,103,0,0,1,150,10001,1,6,1,2,844.3496555231886,47,41,0,0,13,3,4,749.0,339.0,386.0,320.0,347.0,339.0,404.0,419.0,364.85714285714283,37.81282221429027,348.3333333333333,33.975481355432386,348.0,27.748873851023216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,7,6192976,303.0,761,0,0,1,False,1,1,0,0,0,2,False,86508,0,0,0,1,150,10001,1,6,1,0,844.3496555231886,47,41,0,0,16,3,4,10566.0,356.0,339.0,386.0,320.0,347.0,339.0,404.0,355.85714285714283,29.32250882529535,360.3333333333333,23.797758998135375,350.25,28.00446392988089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,7,6192976,325.0,760,0,0,1,False,1,1,0,0,0,2,True,86508,103,0,0,1,150,10001,1,6,1,2,844.3496555231886,47,41,0,0,16,3,4,211.0,303.0,356.0,339.0,386.0,320.0,347.0,339.0,341.42857142857144,26.38722634696027,332.6666666666667,27.061657993059725,346.0,34.631392310060725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,322.0,759,0,0,1,False,1,1,0,0,0,2,False,86508,0,0,0,1,150,10001,1,6,7,0,844.3496555231886,47,41,0,0,16,3,4,57.0,325.0,303.0,356.0,339.0,386.0,320.0,347.0,339.42857142857144,27.122297978214302,328.0,26.627053911388696,330.75,22.4258035902098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,322.0,757,0,0,4,False,18,14,0,0,0,32,False,86508,0,0,0,4,150,10001,1,6,0,0,844.3496555231886,47,41,0,0,16,3,4,94.0,322.0,325.0,303.0,356.0,339.0,386.0,320.0,335.85714285714283,27.60089715588107,316.6666666666667,11.930353445448853,326.5,21.946905628508695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,334.0,756,0,0,1,False,1,1,0,0,0,2,False,86508,0,0,0,1,150,10001,1,6,7,0,844.3496555231886,47,41,0,0,16,3,4,4.0,322.0,322.0,325.0,303.0,356.0,339.0,386.0,336.14285714285717,27.41914520566832,323.0,1.7320508075688772,318.0,10.099504938362077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,337.0,754,0,0,1,False,1,1,0,0,0,2,False,86508,0,0,0,1,150,10001,1,6,7,0,844.3496555231886,47,41,0,0,16,3,4,7.0,334.0,322.0,322.0,325.0,303.0,356.0,339.0,328.7142857142857,16.550068335350215,326.0,6.928203230275509,325.75,5.678908345800274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,316.0,750,0,0,1,False,2,2,0,0,0,4,False,86508,0,0,0,1,150,10001,1,6,3,0,844.3496555231886,47,41,0,0,8,4,4,56056.0,337.0,334.0,322.0,322.0,325.0,303.0,356.0,328.42857142857144,16.359066220877267,331.0,7.937253933193772,328.75,7.88986691902975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,3,6192976,331.0,749,0,0,6,False,6,6,1,1,2,12,True,86508,135,0,0,5,151,10002,1,6,4,2,844.3496555231886,47,41,0,1,11,2,4,443930.0,316.0,337.0,334.0,322.0,322.0,325.0,303.0,322.7142857142857,11.338934190276817,329.0,11.357816691600547,327.25,9.912113800799505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0,11,6192976,390.0,748,0,0,1,False,2,2,0,0,0,4,False,86514,0,0,0,1,151,10003,1,6,4,0,844.2910973946414,47,41,0,0,11,2,4,58.0,331.0,316.0,337.0,334.0,322.0,322.0,325.0,326.7142857142857,7.521398046336104,328.0,10.816653826391969,329.5,9.327379053088816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,11,6192976,325.0,747,0,0,1,False,1,1,0,0,0,2,False,86514,0,0,0,1,151,10003,1,6,7,0,844.2910973946414,47,41,0,0,11,2,4,4.0,390.0,331.0,316.0,337.0,334.0,322.0,322.0,336.0,24.95996794869737,345.6666666666667,39.11947511576981,343.5,32.2335229225724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,387.0,745,0,0,4,False,18,14,0,0,0,32,False,86514,0,0,0,4,151,10003,1,6,0,0,844.2910973946414,47,41,0,0,11,2,4,94.0,325.0,390.0,331.0,316.0,337.0,334.0,322.0,336.42857142857144,24.703961509962614,348.6666666666667,35.92121007612819,340.5,33.57082066318904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,379.0,744,0,0,1,False,1,1,0,0,0,2,False,86514,0,0,0,1,151,10003,1,6,7,0,844.2910973946414,47,41,0,0,11,2,4,4.0,387.0,325.0,390.0,331.0,316.0,337.0,334.0,345.7142857142857,30.0206278288462,367.3333333333333,36.69241520169166,358.25,35.03688532580105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,405.0,742,0,0,1,False,1,1,0,0,0,2,False,86514,0,0,0,1,151,10003,1,6,7,0,844.2910973946414,47,41,0,0,11,2,4,7.0,379.0,387.0,325.0,390.0,331.0,316.0,337.0,352.14285714285717,31.85607514759977,363.6666666666667,33.724372986511305,370.25,30.52185009682954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,7,6192976,336.0,738,0,0,2,False,9,3,0,0,0,12,True,86514,95,1,1,0,151,10003,1,6,2,2,844.2910973946414,47,41,0,0,13,2,4,4671.0,405.0,379.0,387.0,325.0,390.0,331.0,316.0,361.85714285714283,36.49853226011776,390.3333333333333,13.316656236958785,374.0,34.42867022313428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,392.0,737,0,0,1,False,2,2,0,0,0,4,True,86514,116,0,0,1,151,10004,1,6,5,0,844.2910973946414,47,41,0,0,13,2,4,79.0,336.0,405.0,379.0,387.0,325.0,390.0,331.0,364.7142857142857,32.9176461578198,373.3333333333333,34.847285881877994,376.75,29.261749776799064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,11,6192976,450.0,736,0,0,1,False,1,1,0,0,0,2,False,86514,0,0,0,1,151,10004,1,6,7,0,844.2910973946414,47,41,0,0,13,2,4,3.0,392.0,336.0,405.0,379.0,387.0,325.0,390.0,373.42857142857144,30.489654763854702,377.6666666666667,36.665151483845435,378.0,29.944392908634274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,389.0,734,0,0,4,False,18,14,0,0,0,32,False,86514,0,0,0,4,151,10004,1,6,0,0,844.2910973946414,47,41,0,0,13,2,4,95.0,450.0,392.0,336.0,405.0,379.0,387.0,325.0,382.0,42.13470461903505,392.6666666666667,57.0029239016152,395.75,46.94944089123959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,348.0,733,0,0,1,False,1,1,0,0,0,2,False,86514,0,0,0,1,151,10004,1,6,7,0,844.2910973946414,47,41,0,0,13,2,4,4.0,389.0,450.0,392.0,336.0,405.0,379.0,387.0,391.14285714285717,33.83010775147177,410.3333333333333,34.38507428134093,391.75,46.578786301634494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,434.0,731,0,0,1,False,1,1,0,0,0,2,False,86514,0,0,0,1,151,10004,1,6,7,0,844.2910973946414,47,41,0,0,13,2,4,7.0,348.0,389.0,450.0,392.0,336.0,405.0,379.0,385.57142857142856,37.62471325630333,395.6666666666667,51.32575701666107,394.75,41.94738768187279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,11,6192976,351.0,727,0,0,1,False,2,2,0,0,0,4,True,86514,116,0,0,1,151,10004,1,6,5,0,844.2910973946414,47,41,0,0,13,2,4,1125.0,434.0,348.0,389.0,450.0,392.0,336.0,405.0,393.42857142857144,41.560626971759156,390.3333333333333,43.015501081974314,405.25,46.08235381719703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,11,6192976,433.0,726,0,0,1,False,1,1,0,0,0,2,False,86514,0,0,0,1,151,10004,1,6,7,0,844.2910973946414,47,41,0,0,13,2,4,40.0,351.0,434.0,348.0,389.0,450.0,392.0,336.0,385.7142857142857,43.99512960057543,377.6666666666667,48.80915214724933,380.5,40.253364248635584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,376.0,724,0,0,4,False,18,14,0,0,0,32,False,86514,0,0,0,4,151,10004,1,6,0,0,844.2910973946414,47,41,0,0,13,2,4,103.0,433.0,351.0,434.0,348.0,389.0,450.0,392.0,399.57142857142856,40.89359013691161,406.0,47.634021455258214,391.5,48.51460261268422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,326.0,723,0,0,1,False,1,1,0,0,0,2,False,86514,0,0,0,1,151,10004,1,6,7,0,844.2910973946414,47,41,0,0,13,2,4,2.0,376.0,433.0,351.0,434.0,348.0,389.0,450.0,397.2857142857143,41.82389383161371,386.6666666666667,42.027768598074935,398.5,41.68532915387219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,311.0,721,0,0,1,False,1,1,0,0,0,2,False,86514,0,0,0,1,151,10004,1,6,7,0,844.2910973946414,47,41,0,0,13,2,4,7.0,326.0,376.0,433.0,351.0,434.0,348.0,389.0,379.57142857142856,42.035132698165484,378.3333333333333,53.53814839283605,371.5,45.80029111988991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
