branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___bat_,ft___bin__,ft___bmp_,ft___bmp__,ft___c_,ft___cpp_,ft___cpp__,ft___cpp____dup1,ft___cpp___,ft___css_,ft___css__,ft___csv_,ft___csv__,ft___gif_,ft___h_,ft___hpp_,ft___hpp__,ft___html_,ft___html__,ft___h__,ft___ini_,ft___ini__,ft___inl__,ft___jpg_,ft___jpg__,ft___jpg____dup1,ft___js_,ft___js__,ft___json_,ft___json__,ft___map_,ft___md_,ft___md__,ft___mk_,ft___old_,ft___pdf_,ft___png_,ft___png__,ft___properties_,ft___py_,ft___py__,ft___sh_,ft___tpp__,ft___txt_,ft___txt__,ft___xlsx_,ft___xlsx__,ft___yml_,ft___yml__,ft___zip_,ft___zip__,ft____c_,ft____cpp_,ft____cpp__,ft____csv_,ft____csv__,ft____h_,ft____h__,ft____hpp_,ft____hpp__,ft____html_,ft____html__,ft____h____dup1,ft____ini_,ft____ini__,ft____jpg_,ft____js_,ft____js__,ft____json_,ft____json__,ft____md_,ft____md__,ft____md___,ft____png__,ft____py__,ft____tpp_,ft____yml_,ft____yml__,ft____zip_,ft____zip__
2,0,13,121541665,285.0,395,0,0,1,False,1,1,0,0,0,2,True,116393,17,1,0,0,53,1521,5,32,9,0,2.2767692215167576,0,120.0,0,0,0,5,2,218.0,278.0,289.0,272.0,345.0,319.0,340.0,296.0,305.57142857142856,29.364701842275093,279.6666666666667,8.621678104251709,296.0,33.4165627596057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,29,121541665,287.0,394,2,0,3,False,195,0,0,0,0,195,False,116393,0,5,0,0,53,1522,5,32,91,0,2.2767692215167576,0,120.0,0,0,7,5,2,25409.0,285.0,278.0,289.0,272.0,345.0,319.0,340.0,304.0,30.243456592570013,284.0,5.5677643628300215,281.0,7.52772652709081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,29,121541665,301.0,390,2,0,5,False,269,47,0,0,0,316,False,116393,0,7,0,0,53,1529,5,32,91,0,2.2767692215167576,0,120.0,0,0,15,5,2,28116.0,287.0,285.0,278.0,289.0,272.0,345.0,319.0,296.42857142857144,26.075896551267054,283.3333333333333,4.725815626252609,284.75,4.7871355387816905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,121541665,306.0,389,0,0,1,False,4,2,0,0,0,6,True,116393,200,1,0,0,53,1529,5,32,31,2,2.2767692215167576,0,120.0,0,0,15,5,2,1076.0,301.0,287.0,285.0,278.0,289.0,272.0,345.0,293.85714285714283,24.30657367482146,291.0,8.717797887081348,287.75,9.63932916061417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,13,121541665,284.0,388,0,0,9,False,132,8,0,0,0,140,True,116393,52,9,0,0,53,1530,5,32,34,0,2.2767692215167576,0,120.0,0,0,17,5,2,7532.0,306.0,301.0,287.0,285.0,278.0,289.0,272.0,288.2857142857143,11.968211864689529,298.0,9.848857801796104,294.75,10.3400515794974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,13,121541665,298.0,387,0,0,1,False,4,10,0,0,0,14,True,116393,52,1,0,0,53,1530,5,32,34,0,2.2767692215167576,0,120.0,0,0,17,5,2,1632.0,284.0,306.0,301.0,287.0,285.0,278.0,289.0,290.0,9.93310961716756,297.0,11.532562594670797,294.5,10.661457061146317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,13,121541665,297.0,386,0,0,1,False,0,1,0,0,0,1,True,116393,52,1,0,0,54,1531,5,33,34,0,2.2767692215167576,0,120.0,0,0,22,5,2,15033.0,298.0,284.0,306.0,301.0,287.0,285.0,278.0,291.2857142857143,10.355582805332359,296.0,11.135528725660043,297.25,9.429563439877091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,121541665,301.0,385,0,0,1,False,2,2,0,0,0,4,True,116393,63,1,0,0,55,1532,5,34,3,0,2.2767692215167576,0,120.0,0,0,0,6,2,8225.0,297.0,298.0,284.0,306.0,301.0,287.0,285.0,294.0,8.640987597877148,293.0,7.810249675906654,296.25,9.105858919765158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,18,121541665,312.0,384,0,0,10,False,129,18,0,0,0,147,True,116393,236,10,0,0,55,1535,5,34,81,0,2.2767692215167576,0,120.0,0,0,11,6,2,40883.0,301.0,297.0,298.0,284.0,306.0,301.0,287.0,296.2857142857143,7.952238379104039,298.6666666666667,2.0816659994661326,295.0,7.52772652709081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,13,121541665,341.0,383,0,0,2,False,27,12,0,0,0,39,True,116393,51,2,0,0,55,1540,5,34,4,0,2.2767692215167576,0,120.0,0,0,17,0,2,106321.0,312.0,301.0,297.0,298.0,284.0,306.0,301.0,299.85714285714283,8.668497975016036,303.3333333333333,7.767453465154029,302.0,6.879922480183431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,13,121541665,289.0,382,0,0,2,False,19,9,0,0,0,28,True,116393,51,2,0,0,55,1540,5,34,4,0,2.2767692215167576,0,120.0,0,0,21,0,2,14854.0,341.0,312.0,301.0,297.0,298.0,284.0,306.0,305.57142857142856,17.85923797233188,318.0,20.663978319771825,312.75,19.872510326243805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,18,121541665,382.0,381,0,0,39,False,1181,323,0,0,0,1504,True,116393,236,38,0,1,56,1550,5,35,81,0,2.2767692215167576,0,120.0,0,0,11,2,2,136032.0,289.0,341.0,312.0,301.0,297.0,298.0,284.0,303.14285714285717,18.915853768982352,314.0,26.057628441590765,310.75,22.246722605064026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,23,121541665,414.0,379,0,0,7,False,13,9,0,0,0,22,True,116393,69,7,0,0,56,1558,5,35,16,1,2.2767692215167576,0,120.0,0,0,14,3,2,98523.0,382.0,289.0,341.0,312.0,301.0,297.0,298.0,317.14285714285717,33.233660503715065,337.3333333333333,46.60829682935575,331.0,40.10818702792071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,46,121541665,380.0,377,0,0,2,False,41,2,0,0,0,43,True,116393,84,2,0,0,57,1565,5,36,27,2,2.2767692215167576,0,120.0,0,0,22,4,2,113693.0,414.0,382.0,289.0,341.0,312.0,301.0,297.0,333.7142857142857,47.818107747708176,361.6666666666667,64.93329911018948,356.5,54.01542989430582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,18,121541665,269.0,375,0,0,6,False,76,34,0,0,0,110,True,116393,155,6,0,0,57,1565,5,36,228,2,2.2767692215167576,0,120.0,0,0,0,5,2,9912.0,380.0,414.0,382.0,289.0,341.0,312.0,301.0,345.57142857142856,47.48633888764621,392.0,19.078784028338912,366.25,53.804429805236914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,18,121541665,408.0,373,0,0,4,False,84,67,0,0,0,151,True,116393,155,4,0,0,57,1567,5,36,32,2,2.2767692215167576,0,120.0,0,0,20,5,2,69727.0,269.0,380.0,414.0,382.0,289.0,341.0,312.0,341.0,53.63456596884761,354.3333333333333,75.83095234357361,361.25,63.44223094017633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,18,121541665,297.0,372,0,0,1,False,35,18,0,0,0,53,True,116393,155,1,0,0,57,1568,5,36,43,2,2.2767692215167576,0,120.0,0,0,1,6,2,19967.0,408.0,269.0,380.0,414.0,382.0,289.0,341.0,354.7142857142857,57.142261901661676,352.3333333333333,73.51417096950311,367.75,67.48024402247916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,18,121541665,250.0,369,0,0,1,False,5,3,0,0,0,8,True,116393,236,1,0,0,57,1572,5,36,80,0,2.2767692215167576,0,120.0,0,0,0,2,2,252667.0,297.0,408.0,269.0,380.0,414.0,382.0,289.0,348.42857142857144,61.17967293924005,324.6666666666667,73.51417096950311,338.5,66.09336830071027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,29,121541665,253.0,368,0,0,1,False,7,0,0,0,0,7,True,116393,64,0,0,1,58,1574,5,37,6,0,2.2767692215167576,0,120.0,0,0,14,2,2,53430.0,250.0,297.0,408.0,269.0,380.0,414.0,382.0,342.85714285714283,68.7954178983566,318.3333333333333,81.13158036999732,306.0,70.68710396293419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,18,121541665,281.0,367,0,0,1,False,18,12,0,0,0,30,True,116393,236,1,0,0,60,1581,5,39,80,0,2.2767692215167576,0,120.0,0,0,19,2,2,17587.0,253.0,250.0,297.0,408.0,269.0,380.0,414.0,324.42857142857144,73.66785174655483,266.6666666666667,26.312227829154512,302.0,73.86022835960726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,18,121541665,362.0,366,0,0,23,False,83,70,0,0,0,153,True,116393,106,22,0,1,60,1581,5,39,295,0,2.2767692215167576,0,120.0,0,0,20,2,2,2721.0,281.0,253.0,250.0,297.0,408.0,269.0,380.0,305.42857142857144,63.11063603666486,261.3333333333333,17.09775813764288,270.25,22.647663602823727,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,8,121541665,270.0,365,0,0,26,False,108,71,0,0,0,179,True,116393,57,23,0,3,60,1583,5,39,0,0,2.2767692215167576,0,120.0,0,0,23,2,2,9598.0,362.0,281.0,253.0,250.0,297.0,408.0,269.0,302.85714285714283,59.84822072384044,298.6666666666667,56.60683115431682,286.5,52.233450329586056,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,18,121541665,286.0,364,0,0,5,False,95,64,0,0,0,159,True,116393,236,5,0,0,60,1583,5,39,147,0,2.2767692215167576,0,120.0,0,0,1,3,2,8950.0,270.0,362.0,281.0,253.0,250.0,297.0,408.0,303.0,59.75505557412416,304.3333333333333,50.24274408641842,291.5,48.390770469859916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,18,121541665,268.0,363,0,0,24,False,84,71,0,0,0,155,True,116393,77,23,0,1,61,1586,5,40,104,0,2.2767692215167576,0,120.0,0,0,17,3,2,55661.0,286.0,270.0,362.0,281.0,253.0,250.0,297.0,285.57142857142856,37.77502324224806,306.0,49.15282290977803,299.75,42.03470788130526,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,18,121541665,294.0,362,0,0,10,False,140,78,0,0,0,218,True,116393,236,9,0,1,61,1586,5,40,0,0,2.2767692215167576,0,120.0,0,0,20,3,2,11351.0,268.0,286.0,270.0,362.0,281.0,253.0,250.0,281.42857142857144,37.902757783821585,274.6666666666667,9.865765724632494,296.5,44.40345331915826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,18,121541665,274.0,361,6,0,60,False,1765,1528,0,0,0,3293,True,116393,236,59,0,7,61,1597,5,38,212,0,2.2767692215167576,0,120.0,0,0,12,6,2,232790.0,294.0,268.0,286.0,270.0,362.0,281.0,253.0,287.7142857142857,35.386976350602424,282.6666666666667,13.316656236958785,279.5,12.583057392117917,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,13,121541665,283.0,360,0,0,7,False,125,18,0,0,0,143,True,116393,63,7,0,0,61,1598,5,38,142,1,2.2767692215167576,0,120.0,0,0,19,6,2,21923.0,274.0,294.0,268.0,286.0,270.0,362.0,281.0,290.7142857142857,32.7450468809879,278.6666666666667,13.613718571108091,280.5,11.704699910719626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
