branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___in_,ft___in__,ft___json5_,ft___json5__,ft___md_,ft___sh_,ft___sh__,ft___yml__,ft___yml____dup1,ft____cosmic_,ft____in_,ft____in__,ft____json_,ft____json__,ft____json5_,ft____json5__,ft____pub_,ft____py_,ft____py__,ft____sh_,ft____sh__,ft____txt_,ft____txt__,ft____yml__,ft___
2,0,3,105026558,1817.0,468,5,0,7,False,319,230,0,0,0,549,True,2899,152,2,2,8,6,528,30,3,180,0,0.0,0,129.0,0,0,0,5,5,3897.0,2226.0,5250.0,1807.0,1995.0,3094.0,2083.0,2902.0,2765.285714285714,1195.0274354292337,3094.3333333333335,1878.580403744629,2819.5,1629.3688962294573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0,3,105026558,1811.0,467,0,0,3,False,18,18,0,0,0,36,True,2899,206,0,0,3,6,529,30,3,434,0,0.0,0,129.0,0,0,6,5,5,19872.0,1817.0,2226.0,5250.0,1807.0,1995.0,3094.0,2083.0,2610.285714285714,1243.7124150817872,3097.6666666666665,1875.159815411298,2775.0,1661.5067458986337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1793.0,465,0,0,3,False,19,19,0,0,0,38,True,2899,161,0,0,3,6,531,30,3,403,0,0.0,0,129.0,0,0,10,5,5,15542.0,1811.0,1817.0,2226.0,5250.0,1807.0,1995.0,3094.0,2571.4285714285716,1266.9636744520153,1951.3333333333333,237.88722818456088,2776.0,1660.730963561929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,2,105026558,4401.0,461,0,0,2,False,9,9,0,0,0,18,True,2923,7,0,0,2,6,531,30,3,403,0,0.0,0,125.0,0,0,13,5,5,9913.0,1793.0,1811.0,1817.0,2226.0,5250.0,1807.0,1995.0,2385.5714285714284,1272.9396237505869,1807.0,12.489995996796797,1911.75,209.74806316149858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,2,105026558,4277.0,449,0,0,1,False,0,0,0,0,0,0,True,2931,7,0,0,1,6,531,30,3,1,0,0.0,0,138.0,0,0,17,5,5,15540.0,4401.0,1793.0,1811.0,1817.0,2226.0,5250.0,1807.0,2729.285714285714,1460.8605585163052,2668.3333333333335,1500.5603397842199,2455.5,1297.0400919015572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,2,105026558,5000.0,444,0,0,1,False,2,2,0,0,0,4,True,2976,7,0,0,1,6,532,30,3,11,0,0.0,0,144.0,0,0,19,5,5,7659.0,4277.0,4401.0,1793.0,1811.0,1817.0,2226.0,5250.0,3082.1428571428573,1498.7735462227586,3490.3333333333335,1471.24074621842,3070.5,1465.630581012828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1816.0,441,0,0,2,False,8,8,0,0,0,16,True,2976,161,1,0,1,6,534,30,3,180,0,0.0,0,144.0,0,0,2,6,5,23815.0,5000.0,4277.0,4401.0,1793.0,1811.0,1817.0,2226.0,3046.4285714285716,1440.3457752848628,4559.333333333333,386.63203867932793,3867.75,1418.7340307471306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,3,105026558,1803.0,440,0,0,3,False,15,15,0,0,0,30,True,2976,170,0,0,3,6,535,30,3,433,0,0.0,0,144.0,0,0,6,6,5,13937.0,1816.0,5000.0,4277.0,4401.0,1793.0,1811.0,1817.0,2987.8571428571427,1486.854221566619,3697.6666666666665,1669.1867281204143,3873.5,1407.5246593458555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1753.0,438,0,0,3,False,12,12,0,0,0,24,True,2976,134,0,0,3,6,536,30,3,402,0,0.0,0,144.0,0,0,10,6,5,15503.0,1803.0,1816.0,5000.0,4277.0,4401.0,1793.0,1811.0,2985.8571428571427,1488.6999281891822,2873.0,1842.0475021019408,3224.0,1659.7881390908499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1765.0,437,0,0,2,False,13,13,0,0,0,26,True,2976,179,0,0,2,6,537,30,3,402,0,0.0,0,144.0,0,0,17,6,5,23918.0,1753.0,1803.0,1816.0,5000.0,4277.0,4401.0,1793.0,2977.5714285714284,1496.4698300937953,1790.6666666666667,33.26158945891392,2593.0,1604.896466027222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1802.0,436,0,0,2,False,17,17,0,0,0,34,True,2976,170,0,0,2,6,540,30,3,402,0,0.0,0,144.0,0,0,22,6,5,18716.0,1765.0,1753.0,1803.0,1816.0,5000.0,4277.0,4401.0,2973.5714285714284,1500.196637904829,1773.6666666666667,26.102362600602525,1784.25,30.03747659175118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,2,105026558,4861.0,435,0,0,3,False,13,13,0,0,0,26,True,2976,6,0,0,3,6,540,30,3,44,0,0.0,0,144.0,0,0,0,0,5,6095.0,1802.0,1765.0,1753.0,1803.0,1816.0,5000.0,4277.0,2602.285714285714,1406.7453825865473,1773.3333333333333,25.540817005987364,1780.75,25.591339680967597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,4135.0,434,0,0,3,False,6,6,0,0,0,12,True,2976,108,0,0,3,6,540,30,3,180,0,0.0,0,144.0,0,0,0,0,5,1678.0,4861.0,1802.0,1765.0,1753.0,1803.0,1816.0,5000.0,2685.714285714286,1534.1661920280687,2809.3333333333335,1776.8917618508262,2545.25,1543.9741740068064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1965.0,433,0,0,3,False,17,17,0,0,0,34,True,2976,242,0,0,3,6,541,30,3,433,0,0.0,0,144.0,0,0,5,0,5,18477.0,4135.0,4861.0,1802.0,1765.0,1753.0,1803.0,1816.0,2562.1428571428573,1339.1301192156334,3599.3333333333335,1598.3035798412432,3140.75,1595.0687289267507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1834.0,431,0,0,2,False,9,9,0,0,0,18,True,2976,179,0,0,2,6,542,30,3,433,0,0.0,0,144.0,0,0,14,0,5,31080.0,1965.0,4135.0,4861.0,1802.0,1765.0,1753.0,1803.0,2583.4285714285716,1326.4172115317333,3653.6666666666665,1506.8063357091826,3190.75,1539.7437827985104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1932.0,430,0,0,3,False,17,17,0,0,0,34,True,2976,170,0,0,3,6,544,30,3,402,0,0.0,0,144.0,0,0,19,0,5,16483.0,1834.0,1965.0,4135.0,4861.0,1802.0,1765.0,1753.0,2587.8571428571427,1323.4256594877088,2644.6666666666665,1292.3274868752633,3198.75,1530.1765421022503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1858.0,429,0,0,2,False,12,12,0,0,0,24,True,2976,134,0,0,2,6,544,30,3,402,0,0.0,0,144.0,0,0,21,0,5,8522.0,1932.0,1834.0,1965.0,4135.0,4861.0,1802.0,1765.0,2613.4285714285716,1306.2234185037487,1910.3333333333333,68.13467056743823,2466.5,1113.7236341809996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1728.0,428,0,0,2,False,11,11,0,0,0,22,True,2976,161,0,0,2,6,545,30,3,180,0,0.0,0,144.0,0,0,3,1,5,20806.0,1858.0,1932.0,1834.0,1965.0,4135.0,4861.0,1802.0,2626.714285714286,1296.5931916996574,1874.6666666666667,51.08163401197473,1897.25,61.47831596045335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1797.0,426,0,0,2,False,9,9,0,0,0,18,True,2976,179,0,0,2,6,546,30,3,433,0,0.0,0,144.0,0,0,8,1,5,19513.0,1728.0,1858.0,1932.0,1834.0,1965.0,4135.0,4861.0,2616.1428571428573,1304.7141996840317,1839.3333333333333,103.27310072489028,1838.0,84.36428944365817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1675.0,425,0,0,3,False,19,19,0,0,0,38,True,2976,188,0,0,3,6,547,30,3,402,0,0.0,0,144.0,0,0,16,1,5,27830.0,1797.0,1728.0,1858.0,1932.0,1834.0,1965.0,4135.0,2178.4285714285716,866.4226945979,1794.3333333333333,65.04101270224298,1828.75,86.93819643861954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1708.0,424,0,0,2,False,16,16,0,0,0,32,True,2976,152,0,0,2,6,548,30,3,180,0,0.0,0,144.0,0,0,2,2,5,35138.0,1675.0,1797.0,1728.0,1858.0,1932.0,1834.0,1965.0,1827.0,103.99038417084533,1733.3333333333333,61.17461347105785,1764.5,79.87698875980074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2079.0,423,0,0,3,False,15,15,0,0,0,30,True,2976,179,0,0,3,6,549,30,3,433,0,0.0,0,144.0,0,0,6,2,5,16640.0,1708.0,1675.0,1797.0,1728.0,1858.0,1932.0,1834.0,1790.2857142857142,91.80180514876288,1726.6666666666667,63.1057313826037,1727.0,51.529926579933466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2550.0,421,0,0,3,False,15,15,0,0,0,30,True,2976,152,0,0,3,6,550,30,3,402,0,0.0,0,144.0,0,0,13,2,5,25605.0,2079.0,1708.0,1675.0,1797.0,1728.0,1858.0,1932.0,1825.2857142857142,143.43141716015856,1820.6666666666667,224.33085684616222,1814.75,183.54722371458888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1716.0,420,0,0,3,False,11,11,0,0,0,22,True,2976,143,0,0,3,6,551,30,3,433,0,0.0,0,144.0,0,0,19,2,5,18818.0,2550.0,2079.0,1708.0,1675.0,1797.0,1728.0,1858.0,1913.5714285714287,311.6348595941823,2112.3333333333335,421.98854644804436,2003.0,408.0825079972595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1759.0,418,0,0,1,False,1,1,0,0,0,2,True,2976,108,0,0,1,6,552,30,3,402,0,0.0,0,144.0,0,0,1,3,5,21316.0,1716.0,2550.0,2079.0,1708.0,1675.0,1797.0,1728.0,1893.2857142857142,320.35486276196605,2115.0,418.16384348721493,2013.25,397.47484197116177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1817.0,416,0,0,3,False,31,31,0,0,0,62,True,2976,305,0,0,3,6,556,30,3,433,0,0.0,0,144.0,0,0,0,4,5,82873.0,1759.0,1716.0,2550.0,2079.0,1708.0,1675.0,1797.0,1897.7142857142858,317.8939625544521,2008.3333333333333,469.58953707821615,2026.0,385.04285475775293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1740.0,415,0,0,4,False,32,32,0,0,0,64,True,2976,179,0,0,4,6,557,30,3,433,0,0.0,0,144.0,0,0,2,4,5,8493.0,1817.0,1759.0,1716.0,2550.0,2079.0,1708.0,1675.0,1900.5714285714287,316.92630959623045,1764.0,50.68530358989675,1960.5,395.1729579142108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,3307.0,414,0,0,1,False,1,1,0,0,0,2,True,2976,108,0,0,1,6,557,30,3,402,0,0.0,0,144.0,0,0,2,4,5,4.0,1740.0,1817.0,1759.0,1716.0,2550.0,2079.0,1708.0,1909.857142857143,310.09430209288945,1772.0,40.11234224026316,1758.0,43.089055068157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1822.0,411,0,0,2,False,9,9,0,0,0,18,True,2976,179,0,0,2,6,558,30,3,433,0,0.0,0,144.0,0,0,12,4,5,35301.0,3307.0,1740.0,1817.0,1759.0,1716.0,2550.0,2079.0,2138.285714285714,594.832669548256,2288.0,883.3193080647563,2155.75,768.1984878055063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1709.0,410,0,0,3,False,15,15,0,0,0,30,True,2976,152,0,0,3,6,561,30,3,402,0,0.0,0,144.0,0,0,19,4,5,26705.0,1822.0,3307.0,1740.0,1817.0,1759.0,1716.0,2550.0,2101.5714285714284,606.9104429108843,2289.6666666666665,881.9899848259805,2171.5,757.9298560333051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2910.0,409,0,0,2,False,10,10,0,0,0,20,True,2976,134,0,0,2,6,561,30,3,402,0,0.0,0,144.0,0,0,21,4,5,8325.0,1709.0,1822.0,3307.0,1740.0,1817.0,1759.0,1716.0,1981.4285714285713,586.2345540659919,2279.3333333333335,891.7770648168372,2144.5,776.464852177268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,3000.0,408,0,0,1,False,1,1,0,0,0,2,True,2976,108,0,0,1,6,561,30,3,402,0,0.0,0,144.0,0,0,21,4,5,4.0,2910.0,1709.0,1822.0,3307.0,1740.0,1817.0,1759.0,2152.0,664.5996288493296,2147.0,663.1885101537873,2437.0,793.4813587392375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1740.0,407,0,0,4,False,15,15,0,0,0,30,True,2976,188,0,0,4,6,562,30,3,433,0,0.0,0,144.0,0,0,1,5,5,12879.0,3000.0,2910.0,1709.0,1822.0,3307.0,1740.0,1817.0,2329.285714285714,706.4936221192928,2539.6666666666665,720.784526286,2360.25,689.2858018751486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1930.0,406,0,0,4,False,15,15,0,0,0,30,True,2976,143,0,0,4,6,564,30,3,433,0,0.0,0,144.0,0,0,6,5,5,17496.0,1740.0,3000.0,2910.0,1709.0,1822.0,3307.0,1740.0,2318.285714285714,716.3301646321372,2550.0,702.9224708315988,2339.75,711.4915670617607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1743.0,404,0,0,3,False,6,6,0,0,0,12,True,2976,108,0,0,3,6,564,30,3,180,0,0.0,0,144.0,0,0,9,5,5,11471.0,1930.0,1740.0,3000.0,2910.0,1709.0,1822.0,3307.0,2345.4285714285716,694.0182171343097,2223.3333333333335,679.2888438163352,2395.0,652.3036102920173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1812.0,403,0,0,2,False,7,7,0,0,0,14,True,2976,152,0,0,2,6,565,30,3,180,0,0.0,0,144.0,0,0,17,5,5,29528.0,1743.0,1930.0,1740.0,3000.0,2910.0,1709.0,1822.0,2122.0,574.2859334280557,1804.3333333333333,108.84086242461207,2103.25,604.4023907960656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1848.0,402,0,0,3,False,20,20,0,0,0,40,True,2976,224,0,0,3,6,566,30,3,433,0,0.0,0,144.0,0,0,21,5,5,14376.0,1812.0,1743.0,1930.0,1740.0,3000.0,2910.0,1709.0,2120.5714285714284,575.1683397472596,1828.3333333333333,94.56391136862588,1806.25,88.9508291136176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1777.0,401,0,0,4,False,29,29,0,0,0,58,True,2976,233,0,0,4,6,568,30,3,433,0,0.0,0,144.0,0,0,2,6,6,17067.0,1848.0,1812.0,1743.0,1930.0,1740.0,3000.0,2910.0,2140.4285714285716,560.8112745962636,1801.0,53.3572862878164,1833.25,77.83476087199087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1944.0,400,0,0,1,False,4,4,0,0,0,8,True,2976,134,0,0,1,6,568,30,3,402,0,0.0,0,144.0,0,0,4,6,6,7397.0,1777.0,1848.0,1812.0,1743.0,1930.0,1740.0,3000.0,1978.5714285714287,455.24932990719753,1812.3333333333333,35.50117368951811,1795.0,45.18849411078001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1836.0,398,0,0,2,False,13,13,0,0,0,26,True,2976,215,0,0,2,6,569,30,3,433,0,0.0,0,144.0,0,0,9,6,6,19134.0,1944.0,1777.0,1848.0,1812.0,1743.0,1930.0,1740.0,1827.7142857142858,83.75104832321858,1856.3333333333333,83.8112959769346,1845.25,71.93225980045392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1810.0,397,0,0,4,False,27,27,0,0,0,54,True,2976,224,0,0,4,6,570,30,2,433,0,0.0,0,144.0,0,0,17,6,6,27666.0,1836.0,1944.0,1777.0,1848.0,1812.0,1743.0,1930.0,1841.4285714285713,74.3232963541875,1852.3333333333333,84.68962943202276,1851.25,69.1827290586314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1860.0,396,0,0,4,False,23,23,0,0,0,46,True,2976,179,0,0,4,6,571,30,2,433,0,0.0,0,144.0,0,0,21,6,6,14071.0,1810.0,1836.0,1944.0,1777.0,1848.0,1812.0,1743.0,1824.2857142857142,63.547132864025386,1863.3333333333333,71.05866121264411,1841.75,72.31585810410697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2080.0,395,0,0,3,False,16,16,0,0,0,32,True,2976,161,0,0,3,6,572,30,2,180,0,0.0,0,144.0,0,0,2,0,6,16526.0,1860.0,1810.0,1836.0,1944.0,1777.0,1848.0,1812.0,1841.0,53.1381846384186,1835.3333333333333,25.006665778014735,1862.5,58.0430874437258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,3859.0,394,0,0,2,False,19,19,0,0,0,38,True,2976,206,0,0,2,6,573,30,2,402,0,0.0,0,144.0,0,0,5,0,6,13041.0,2080.0,1860.0,1810.0,1836.0,1944.0,1777.0,1848.0,1879.2857142857142,102.43813464023752,1916.6666666666667,143.64307617610163,1896.5,124.0255350052292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1697.0,392,0,0,2,False,10,10,0,0,0,20,True,2976,188,0,0,2,6,574,30,2,433,0,0.0,0,144.0,0,0,13,0,6,29284.0,3859.0,2080.0,1860.0,1810.0,1836.0,1944.0,1777.0,2166.5714285714284,753.162190842242,2599.6666666666665,1096.147952300844,2402.25,978.2230062720872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1788.0,391,0,0,4,False,15,15,0,0,0,30,True,2976,143,0,0,4,6,576,30,2,433,0,0.0,0,144.0,0,0,17,0,6,13526.0,1697.0,3859.0,2080.0,1860.0,1810.0,1836.0,1944.0,2155.1428571428573,760.6287812442696,2545.3333333333335,1153.6734084364316,2374.0,1002.3615448862085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1788.0,390,0,0,3,False,9,9,0,0,0,18,True,2976,134,0,0,3,6,576,30,2,402,0,0.0,0,144.0,0,0,20,0,6,12044.0,1788.0,1697.0,3859.0,2080.0,1860.0,1810.0,1836.0,2132.8571428571427,770.0728165940822,2448.0,1222.80865224286,2356.0,1015.2323215238306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2440.0,389,0,0,3,False,14,14,0,0,0,28,True,2976,188,0,0,3,6,578,30,2,433,0,0.0,0,144.0,0,0,0,1,6,14599.0,1788.0,1788.0,1697.0,3859.0,2080.0,1860.0,1810.0,2126.0,773.3634333222641,1757.6666666666667,52.53887449625594,2283.0,1051.5420422725222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,3601.0,388,0,0,1,False,1,1,0,0,0,2,True,2976,108,0,0,1,6,578,30,2,402,0,0.0,0,144.0,0,0,0,1,6,3.0,2440.0,1788.0,1788.0,1697.0,3859.0,2080.0,1860.0,2216.0,767.0925628631788,2005.3333333333333,376.432375511636,1928.25,343.85304516125296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1808.0,387,0,0,5,False,24,24,0,0,0,48,True,2976,215,0,0,5,6,579,30,2,433,0,0.0,0,144.0,0,0,5,1,6,17106.0,3601.0,2440.0,1788.0,1788.0,1697.0,3859.0,2080.0,2464.714285714286,902.6870469669457,2609.6666666666665,918.3312764647262,2404.25,854.9886451487723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
