branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___bat_,ft___cfg_,ft___css_,ft___css__,ft___html_,ft___jar_,ft___js_,ft___json_,ft___kt_,ft___kt__,ft___kts_,ft___kts__,ft___kt____dup1,ft___kt___,ft___list_,ft___md_,ft___md__,ft___md___,ft___mustache_,ft___mustache__,ft___mustache___,ft___png_,ft___png__,ft___png____dup1,ft___png___,ft___properties_,ft___properties__,ft___svg_,ft___svg__,ft___toml_,ft___toml__,ft___tree_,ft___ttf_,ft___txt_,ft___txt__,ft___webp_,ft___xml_,ft___xml__,ft___xml____dup1,ft___yml_,ft___yml__,ft___yml____dup1,ft____DokkaPlugin_,ft____bat_,ft____css__,ft____html_,ft____json_,ft____json__,ft____kt_,ft____kt__,ft____kts_,ft____kts__,ft____kt____dup1,ft____md_,ft____md__,ft____mustache__,ft____png__,ft____png___,ft____properties_,ft____properties__,ft____svg_,ft____toml_,ft____toml__,ft____tree_,ft____ttf_,ft____txt_,ft____txt__,ft____webp_,ft____xml_,ft____xml__,ft____yml__,ft____yml____dup1,ft___
2,1,3,108176393,752.0,1509,0,0,1,False,1,1,0,0,0,2,True,12288,156,0,0,1,7,161,3,5,100,1,469.23828125,0,187.0,0,0,16,1,1,2558.0,906.0,767.0,681.0,712.0,678.0,731.0,672.0,735.2857142857143,82.606929260836,784.6666666666666,113.53560381366425,766.5,99.56739760919066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,883.0,1508,0,0,50,False,0,0,0,0,0,0,True,12299,8,0,0,0,7,161,3,5,0,1,556.061468412066,0,187.0,0,0,17,1,1,3491.0,752.0,906.0,767.0,681.0,712.0,678.0,731.0,746.7142857142857,77.78541912576821,808.3333333333334,84.91368166163409,776.5,94.12934363594242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,108176393,673.0,1507,0,0,27,False,25,14,0,0,0,39,True,12299,8,1,0,0,7,161,3,5,0,1,556.061468412066,0,187.0,0,0,17,1,1,915.0,883.0,752.0,906.0,767.0,681.0,712.0,678.0,768.4285714285714,92.49298557702839,847.0,83.07225770376053,827.0,78.7443119638915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,1055.0,1506,0,0,1,False,1,1,0,0,0,2,True,12020,10,1,0,0,7,161,3,5,13,1,568.9683860232944,0,187.0,0,0,17,1,1,41.0,673.0,883.0,752.0,906.0,767.0,681.0,712.0,767.7142857142857,93.3232987803051,769.3333333333334,106.06758851474531,803.5,110.31621216605774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,1086.0,1505,0,0,1,False,3,4,0,0,0,7,True,12019,10,1,0,0,7,161,3,5,0,1,569.015725101922,0,187.0,0,0,18,1,1,2363.0,1055.0,673.0,883.0,752.0,906.0,767.0,681.0,816.7142857142857,138.36993204897547,870.3333333333334,191.3147493878434,840.75,167.0376704020184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,8,108176393,640.0,1501,0,0,1,False,114,230,0,0,0,344,False,12299,0,1,0,0,7,165,3,5,31,0,556.061468412066,0,187.0,0,0,14,2,1,71132.0,1086.0,1055.0,673.0,883.0,752.0,906.0,767.0,874.5714285714286,155.7464361741622,938.0,230.0195643852931,924.25,189.81284642159144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,8,108176393,823.0,1500,0,0,1,False,114,230,0,0,0,344,False,12299,0,1,0,0,7,165,3,5,31,0,556.061468412066,0,187.0,0,0,14,2,1,0.0,640.0,1086.0,1055.0,673.0,883.0,752.0,906.0,856.4285714285714,176.3943093780306,927.0,249.0321264415497,863.5,239.73666108183508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,912.0,1499,0,0,9,False,31,0,0,0,0,31,True,12072,10,8,0,1,7,165,3,5,20,1,484.84095427435386,0,187.0,0,0,14,2,1,802.0,823.0,640.0,1086.0,1055.0,673.0,883.0,752.0,844.5714285714286,175.29295207628584,849.6666666666666,224.19262551059376,901.0,209.8777421897488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,807.0,1498,0,0,1,False,15,12,0,0,0,27,True,12075,10,1,0,0,7,165,3,5,15,1,484.72049689441,0,187.0,0,0,15,2,1,2778.0,912.0,823.0,640.0,1086.0,1055.0,673.0,883.0,867.4285714285714,171.60308577534101,791.6666666666666,138.68068839363806,865.25,185.68678825735915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,108176393,685.0,1497,2,2,67,False,2045,2210,1,1,2,4255,True,12075,10,42,0,2,7,165,3,5,62,1,484.72049689441,0,187.0,0,0,15,2,1,963.0,807.0,912.0,823.0,640.0,1086.0,1055.0,673.0,856.5714285714286,172.85336477571303,847.3333333333334,56.57148869645675,795.5,113.49155622042255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,8,108176393,1140.0,1496,0,0,1,False,114,230,0,0,0,344,False,12075,0,1,0,0,7,165,3,5,31,0,484.72049689441,0,187.0,0,0,15,2,1,60.0,685.0,807.0,912.0,823.0,640.0,1086.0,1055.0,858.2857142857143,170.77637842679366,801.3333333333334,113.60604444013238,806.75,93.38941767316751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,7,108176393,1017.0,1495,0,0,1,False,15,15,0,0,0,30,False,12282,0,0,1,0,7,165,3,5,2,0,469.4675134342941,0,187.0,0,0,15,2,1,952.0,1140.0,685.0,807.0,912.0,823.0,640.0,1086.0,870.4285714285714,189.13034054399023,877.3333333333334,235.51291542786635,886.0,193.07511491644902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,979.0,1491,0,0,19,False,6,52,0,0,0,58,True,12267,4,1,0,0,7,165,3,5,0,9,769.1367082416239,0,187.0,0,0,16,2,1,4068.0,1017.0,1140.0,685.0,807.0,912.0,823.0,640.0,860.5714285714286,177.46065962428324,947.3333333333334,235.3642567029525,912.25,204.58311269506092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,108176393,1036.0,1490,4,5,99,False,445,159,2,2,4,604,True,12267,4,16,1,21,7,165,3,5,46,9,769.1367082416239,0,187.0,0,0,17,2,1,1042.0,979.0,1017.0,1140.0,685.0,807.0,912.0,823.0,909.0,151.60804727981954,1045.3333333333333,84.15660005806636,955.25,192.82526632506782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,0,8,108176393,1151.0,1489,0,0,1,False,114,230,0,0,0,344,True,12267,176,1,0,0,7,165,3,5,31,1,769.1367082416239,0,187.0,0,0,17,2,1,60.0,1036.0,979.0,1017.0,1140.0,685.0,807.0,912.0,939.4285714285714,152.84072007906045,1010.6666666666666,29.022979401386987,1043.0,68.87186169498639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,108176393,699.0,1488,0,0,1,False,114,230,0,0,0,344,True,12267,176,1,0,0,7,165,3,5,31,1,769.1367082416239,0,187.0,0,0,17,2,1,1541.0,1151.0,1036.0,979.0,1017.0,1140.0,685.0,807.0,973.5714285714286,171.2754673451096,1055.3333333333333,87.61468674447985,1045.75,74.0602232420796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,1048.0,1487,0,0,1,False,15,15,0,0,0,30,True,12261,5,0,1,0,7,165,3,5,2,1,769.5130902862736,0,187.0,0,0,17,2,1,49.0,699.0,1151.0,1036.0,979.0,1017.0,1140.0,685.0,958.1428571428571,192.34901314314786,962.0,234.91062130095352,966.25,191.9919703182054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,108176393,802.0,1485,0,0,2,False,30,37,0,0,0,67,True,12261,5,0,2,0,7,165,3,5,2,1,769.5130902862736,0,187.0,0,0,17,2,1,1077.0,1048.0,699.0,1151.0,1036.0,979.0,1017.0,1140.0,1010.0,150.90394295710104,966.0,236.89449128251167,983.5,196.5646628126904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,8,108176393,649.0,1483,0,0,1,False,1,1,0,0,0,2,True,12261,125,0,0,1,7,165,3,5,100,1,769.5130902862736,0,187.0,0,0,20,2,1,11409.0,802.0,1048.0,699.0,1151.0,1036.0,979.0,1017.0,961.7142857142857,156.35186203529767,849.6666666666666,179.31629410997022,925.0,210.08728344825315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,8,108176393,675.0,1484,0,0,1,False,1,1,0,0,0,2,True,12261,125,0,0,1,7,165,3,5,100,1,769.5130902862736,0,187.0,0,0,20,2,1,0.0,649.0,802.0,1048.0,699.0,1151.0,1036.0,979.0,909.1428571428571,192.38107024984603,833.0,201.2982861327935,799.5,177.49084483431815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,8,108176393,699.0,1479,0,0,1,False,1,1,0,0,0,2,False,12261,0,0,0,1,7,165,3,5,100,0,769.5130902862736,0,187.0,0,0,20,2,1,10.0,675.0,649.0,802.0,1048.0,699.0,1151.0,1036.0,865.7142857142857,207.68703561345558,708.6666666666666,81.8677795798404,793.5,182.3595349851496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,8,108176393,688.0,1480,0,0,1,False,1,1,0,0,0,2,False,12261,0,0,0,1,7,165,3,5,100,0,769.5130902862736,0,187.0,0,0,20,2,1,0.0,699.0,675.0,649.0,802.0,1048.0,699.0,1151.0,817.5714285714286,200.57239519506595,674.3333333333334,25.006665778014735,706.25,67.0192758341459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,8,108176393,656.0,1478,0,0,1,False,1,1,0,0,0,2,True,12261,125,0,0,1,7,167,3,5,100,1,769.5130902862736,0,187.0,0,0,8,3,1,40667.0,688.0,699.0,675.0,649.0,802.0,1048.0,699.0,751.4285714285714,139.26336817083563,687.3333333333334,12.013880860626733,677.75,21.53098542411223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,8,108176393,665.0,1476,0,0,1,False,1,1,0,0,0,2,True,12261,134,0,0,1,7,167,3,5,100,1,769.5130902862736,0,187.0,0,0,8,3,1,28.0,656.0,688.0,699.0,675.0,649.0,802.0,1048.0,745.2857142857143,142.8632379652119,681.0,22.338307903688676,679.5,18.484227510682363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,108176393,670.0,1475,0,0,1,False,1,1,0,0,0,2,True,12261,134,0,0,1,7,167,3,5,100,1,769.5130902862736,0,187.0,0,0,8,3,1,745.0,665.0,656.0,688.0,699.0,675.0,649.0,802.0,690.5714285714286,52.143574685212954,669.6666666666666,16.50252505931542,677.0,19.91649232838621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,108176393,669.0,1473,0,0,2,False,10,2,0,0,0,12,False,12268,0,1,0,1,7,167,3,5,109,0,769.0740136941637,0,187.0,0,0,10,3,1,6885.0,670.0,665.0,656.0,688.0,699.0,675.0,649.0,671.7142857142857,17.471064513592044,663.6666666666666,7.094598884597588,669.75,13.475286020464774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,8,108176393,651.0,1470,0,0,1,False,1,1,0,0,0,2,False,12261,0,0,0,1,7,167,3,5,95,0,769.5130902862736,0,187.0,0,0,21,3,1,40815.0,669.0,670.0,665.0,656.0,688.0,699.0,675.0,674.5714285714286,14.524199838627288,668.0,2.6457513110645907,665.0,6.377042156569663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,8,108176393,723.0,1469,0,0,1,False,1,1,0,0,0,2,False,12261,0,0,0,1,7,167,3,5,95,0,769.5130902862736,0,187.0,0,0,21,3,1,1.0,651.0,669.0,670.0,665.0,656.0,688.0,699.0,671.1428571428571,17.023792873784732,663.3333333333334,10.692676621563628,663.75,8.770214744615247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
