branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___bat__,ft___config_,ft___gradle_,ft___gradle__,ft___java_,ft___java__,ft___json_,ft___json__,ft___properties_,ft___properties__,ft___tf_,ft___tf__,ft___tfvars_,ft___tfvars__,ft___xml_,ft___xml__,ft___yaml_,ft___yml_,ft___yml__,ft____config_,ft____gradle_,ft____gradle__,ft____jar_,ft____java_,ft____java__,ft____json__,ft____md_,ft____md__,ft____out_,ft____out__,ft____properties_,ft____properties__,ft____tf_,ft____tf__,ft____tfvars_,ft____tfvars__,ft____xml_,ft____xml__,ft____yaml_,ft____yaml__,ft____yml_,ft____yml__,ft___
2,failure,0,10,6192976,32.0,148,0,0,1,False,1,1,0,0,0,2,False,86596,0,0,0,1,152,10053,1,7,14,0,843.4454247309344,47,41,0,0,32.0,1.0,False,8,0,7,4.0,55.0,39.0,353.0,113.0,306.0,334.0,354.0,222.0,145.7417807859732,149.0,176.8502191121063,140.0,145.5151767571571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,397.0,147,0,0,2,False,2,2,0,0,0,4,False,86596,0,0,0,2,152,10053,1,7,14,0,843.4454247309344,47,41,0,0,397.0,1.0,False,9,0,7,1350.0,32.0,55.0,39.0,353.0,113.0,306.0,334.0,176.0,147.93467026585304,42.0,11.789826122551595,119.75,155.79767863054528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,10,6192976,310.0,146,0,0,1,False,1,1,0,0,0,2,True,86596,120,0,0,1,152,10053,1,7,14,0,843.4454247309344,47,41,0,0,310.0,1.0,False,9,0,7,2.0,397.0,32.0,55.0,39.0,353.0,113.0,306.0,185.0,160.52933272977455,161.33333333333334,204.4170573443746,130.75,177.7608412071305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,324.0,145,0,0,1,False,1,1,0,0,0,2,False,86618,0,0,0,1,152,10044,1,7,8,0,843.2311990579325,47,41,0,0,324.0,1.0,False,9,0,7,39.0,310.0,397.0,32.0,55.0,39.0,353.0,113.0,185.57142857142858,161.03814987227628,246.33333333333334,190.647143522617,198.5,182.71015297459525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,309.0,144,0,0,1,False,1,1,0,0,0,2,False,86618,0,0,0,1,152,10044,1,7,4,0,843.2311990579325,47,41,0,0,309.0,1.0,False,9,0,7,13.0,324.0,310.0,397.0,32.0,55.0,39.0,353.0,215.71428571428572,164.89159498057532,343.6666666666667,46.715450691750085,265.75,160.43352725246262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,316.0,143,0,0,4,False,22,18,0,0,0,40,False,86618,0,0,0,4,152,10044,1,7,0,0,843.2311990579325,47,41,0,0,316.0,1.0,False,9,0,7,85.0,309.0,324.0,310.0,397.0,32.0,55.0,39.0,209.42857142857142,159.5377250504899,314.3333333333333,8.386497083606084,335.0,41.896698358383006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,327.0,142,0,0,1,False,1,1,0,0,0,2,False,86618,0,0,0,1,152,10044,1,7,8,0,843.2311990579325,47,41,0,0,327.0,1.0,False,9,0,7,4.0,316.0,309.0,324.0,310.0,397.0,32.0,55.0,249.0,143.79615201156577,316.3333333333333,7.505553499465135,314.75,6.898067362191626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,114.0,141,0,0,3,False,3,3,0,0,0,6,False,86618,0,0,0,3,152,10044,1,7,10,0,843.2311990579325,47,41,0,0,114.0,1.0,False,9,0,7,3.0,327.0,316.0,309.0,324.0,310.0,397.0,32.0,287.85714285714283,116.86377906410033,317.3333333333333,9.073771725877467,319.0,8.12403840463596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,313.0,140,0,0,1,False,1,1,0,0,0,2,False,86618,0,0,0,1,152,10044,1,7,8,0,843.2311990579325,47,41,0,0,313.0,1.0,False,9,0,7,3.0,114.0,327.0,316.0,309.0,324.0,310.0,397.0,299.57142857142856,87.31715589897391,252.33333333333334,119.92636629754665,266.5,101.93625459079807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,30.0,139,0,0,1,False,1,1,0,0,0,2,False,86618,0,0,0,1,152,10044,1,7,8,0,843.2311990579325,47,41,0,0,30.0,1.0,False,9,0,7,4.0,313.0,114.0,327.0,316.0,309.0,324.0,310.0,287.57142857142856,76.8393500381524,251.33333333333334,119.13997370040558,267.5,102.51016209787853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,53.0,138,0,0,1,False,1,1,0,0,0,2,False,86618,0,0,0,1,152,10044,1,7,4,0,843.2311990579325,47,41,0,0,53.0,1.0,False,9,0,7,4.0,30.0,313.0,114.0,327.0,316.0,309.0,324.0,247.57142857142858,122.51919188826044,152.33333333333334,145.34212511633828,196.0,147.34313692873516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,26.0,137,0,0,1,False,1,1,0,0,0,2,False,86618,0,0,0,1,152,10044,1,7,8,0,843.2311990579325,47,41,0,0,26.0,1.0,False,9,0,7,4.0,53.0,30.0,313.0,114.0,327.0,316.0,309.0,208.85714285714286,136.37623029867115,132.0,157.17188043667352,127.5,128.6455077593721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,6192976,337.0,136,0,0,2,False,87,1,87,0,87,88,True,86676,27,0,0,1,152,10046,1,7,11,0,843.6706816189026,47,41,0,0,337.0,1.0,False,14,0,7,16632.0,26.0,53.0,30.0,313.0,114.0,327.0,316.0,168.42857142857142,143.50244729952303,36.333333333333336,14.571661996262929,105.5,138.84403720241883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,6192976,315.0,135,0,0,1,False,0,2,0,2,2,2,True,86676,27,0,0,0,152,10047,1,7,3,0,843.6476071807651,47,41,0,0,315.0,1.0,False,14,0,7,141.0,337.0,26.0,53.0,30.0,313.0,114.0,327.0,171.42857142857142,147.2716957903058,138.66666666666666,172.2914197902302,111.5,150.80340402877738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,356.0,134,0,0,1,False,1,1,0,0,0,2,False,86602,0,0,0,1,152,10054,1,7,0,0,843.3869887531465,47,41,0,0,356.0,1.0,False,7,1,7,61853.0,315.0,337.0,26.0,53.0,30.0,313.0,114.0,169.71428571428572,145.21445553125244,226.0,173.5540261705271,182.75,166.0208320261848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,failure,0,5,6192976,38.0,133,0,0,1,False,6,0,0,0,0,6,True,86602,16,0,0,1,152,10054,1,7,4,0,843.3869887531465,47,41,0,0,38.0,1.0,False,10,1,7,11775.0,356.0,315.0,337.0,26.0,53.0,30.0,313.0,204.28571428571428,157.98492996244323,336.0,20.518284528683193,258.5,155.90274746349618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,success,0,5,6192976,329.0,132,0,0,1,False,2,2,0,0,0,4,True,86602,16,0,0,1,152,10055,1,7,5,0,843.3869887531465,47,41,0,0,329.0,1.0,False,13,1,7,9209.0,38.0,356.0,315.0,337.0,26.0,53.0,30.0,165.0,160.61548285683213,236.33333333333334,172.9807311041705,261.5,149.938876435255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,5,6192976,390.0,131,0,0,1,False,6,0,0,0,0,6,True,86602,16,0,0,1,152,10056,1,7,0,0,843.3869887531465,47,41,0,0,390.0,1.0,False,15,1,7,8834.0,329.0,38.0,356.0,315.0,337.0,26.0,53.0,207.71428571428572,158.4736721411628,241.0,176.32073048850495,259.5,148.64386970204993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,314.0,130,0,0,1,False,1,1,0,0,0,2,False,86602,0,0,0,1,152,10056,1,7,14,0,843.3869887531465,47,41,0,0,314.0,1.0,False,15,1,7,54.0,390.0,329.0,38.0,356.0,315.0,337.0,26.0,255.85714285714286,154.78525831123645,252.33333333333334,188.10723891794632,278.25,162.09950647673176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,309.0,129,0,0,1,False,1,1,0,0,0,2,False,86602,0,0,0,1,152,10056,1,7,4,0,843.3869887531465,47,41,0,0,309.0,1.0,False,15,1,7,4.0,314.0,390.0,329.0,38.0,356.0,315.0,337.0,297.0,117.2234333797357,344.3333333333333,40.253364248635584,267.75,156.65327956988324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,339.0,128,0,0,4,False,22,18,0,0,0,40,False,86602,0,0,0,4,152,10056,1,7,0,0,843.3869887531465,47,41,0,0,339.0,1.0,False,15,1,7,89.0,309.0,314.0,390.0,329.0,38.0,356.0,315.0,293.0,116.10340218959993,337.6666666666667,45.390894828515265,335.5,37.31398308052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,315.0,127,0,0,1,False,1,1,0,0,0,2,False,86602,0,0,0,1,152,10056,1,7,0,0,843.3869887531465,47,41,0,0,315.0,1.0,False,15,1,7,5.0,339.0,309.0,314.0,390.0,329.0,38.0,356.0,296.42857142857144,117.21043347025773,320.6666666666667,16.072751268321593,338.0,37.067505985701274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,10,6192976,370.0,126,0,0,1,False,1,1,0,0,0,2,False,86602,0,0,0,1,152,10056,1,7,14,0,843.3869887531465,47,41,0,0,370.0,1.0,False,15,1,7,6.0,315.0,339.0,309.0,314.0,390.0,329.0,38.0,290.57142857142856,114.7357211782177,321.0,15.874507866387544,319.25,13.425721582097552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,121.0,125,0,0,3,False,3,3,0,0,0,6,False,86602,0,0,0,3,152,10056,1,7,16,0,843.3869887531465,47,41,0,0,121.0,1.0,False,15,1,7,4.0,370.0,315.0,339.0,309.0,314.0,390.0,329.0,338.0,30.973106614179557,341.3333333333333,27.574142476844738,333.25,27.7173231030704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,307.0,124,0,0,1,False,1,1,0,0,0,2,False,86602,0,0,0,1,152,10056,1,7,14,0,843.3869887531465,47,41,0,0,307.0,1.0,False,15,1,7,4.0,121.0,370.0,315.0,339.0,309.0,314.0,390.0,308.2857142857143,88.11302265786121,268.6666666666667,130.80647282658964,286.25,112.44368961099299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,36.0,123,0,0,1,False,1,1,0,0,0,2,False,86602,0,0,0,1,152,10056,1,7,14,0,843.3869887531465,47,41,0,0,36.0,1.0,False,15,1,7,3.0,307.0,121.0,370.0,315.0,339.0,309.0,314.0,296.42857142857144,80.54368823368914,266.0,129.46428078817723,278.25,108.50921619844095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,64.0,122,0,0,1,False,1,1,0,0,0,2,False,86602,0,0,0,1,152,10056,1,7,4,0,843.3869887531465,47,41,0,0,64.0,1.0,False,15,1,7,6.0,36.0,307.0,121.0,370.0,315.0,339.0,309.0,256.7142857142857,126.0935027214782,154.66666666666666,138.6013467948033,208.5,156.20179256333776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,40.0,121,0,0,1,False,1,1,0,0,0,2,False,86602,0,0,0,1,152,10056,1,7,14,0,843.3869887531465,47,41,0,0,40.0,1.0,False,15,1,7,4.0,64.0,36.0,307.0,121.0,370.0,315.0,339.0,221.71428571428572,142.14278535533003,135.66666666666666,149.03802646752047,132.0,121.90980272316087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,5,6192976,304.0,120,0,0,1,False,2,3,0,0,0,5,True,86601,18,0,0,1,152,10057,1,7,6,0,843.3967275204675,47,41,0,0,304.0,1.0,False,12,2,7,74566.0,40.0,64.0,36.0,307.0,121.0,370.0,315.0,179.0,145.89950879515212,46.666666666666664,15.14375558880073,111.75,130.75262903666604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,5,6192976,355.0,119,0,0,1,False,2,3,0,0,0,5,True,86601,18,0,0,1,152,10058,1,7,0,0,843.3967275204675,47,41,0,0,355.0,1.0,False,13,2,7,5282.0,304.0,40.0,64.0,36.0,307.0,121.0,370.0,177.42857142857142,144.24037477171817,136.0,145.98630072715727,111.0,129.2594290564522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,358.0,118,0,0,1,False,1,1,0,0,0,2,False,86601,0,0,0,1,152,10058,1,7,14,0,843.3967275204675,47,41,0,0,358.0,1.0,False,13,2,7,80.0,355.0,304.0,40.0,64.0,36.0,307.0,121.0,175.28571428571428,140.97720180430392,233.0,169.07690557849702,190.75,161.85873470406224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,337.0,117,0,0,1,False,1,1,0,0,0,2,True,86601,120,0,0,1,152,10058,1,7,4,0,843.3967275204675,47,41,0,0,337.0,1.0,False,13,2,7,3.0,358.0,355.0,304.0,40.0,64.0,36.0,307.0,209.14285714285714,153.65592359926399,339.0,30.347981810987037,264.25,151.539598785268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,337.0,116,0,0,4,False,22,18,0,0,0,40,False,86601,0,0,0,4,152,10058,1,7,0,0,843.3967275204675,47,41,0,0,337.0,1.0,False,13,2,7,107.0,337.0,358.0,355.0,304.0,40.0,64.0,36.0,213.42857142857142,157.2173200200465,350.0,11.357816691600547,338.5,24.79919353527449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,311.0,115,0,0,1,False,1,1,0,0,0,2,False,86601,0,0,0,1,152,10058,1,7,0,0,843.3967275204675,47,41,0,0,311.0,1.0,False,13,2,7,4.0,337.0,337.0,358.0,355.0,304.0,40.0,64.0,256.42857142857144,140.91942986787063,344.0,12.12435565298214,346.75,11.324751652906125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,10,6192976,416.0,114,0,0,1,False,1,1,0,0,0,2,False,86601,0,0,0,1,152,10058,1,7,14,0,843.3967275204675,47,41,0,0,416.0,1.0,False,13,2,7,4.0,311.0,337.0,337.0,358.0,355.0,304.0,40.0,291.7142857142857,112.82983394728288,328.3333333333333,15.01110699893027,335.75,19.241881404893856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,125.0,113,0,0,3,False,3,3,0,0,0,6,False,86601,0,0,0,3,152,10058,1,7,16,0,843.3967275204675,47,41,0,0,125.0,1.0,False,13,2,7,5.0,416.0,311.0,337.0,337.0,358.0,355.0,304.0,345.42857142857144,37.134248086535706,354.6666666666667,54.68394036034101,350.25,45.514649656273676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,301.0,112,0,0,1,False,1,1,0,0,0,2,False,86601,0,0,0,1,152,10058,1,7,14,0,843.3967275204675,47,41,0,0,301.0,1.0,False,13,2,7,5.0,125.0,416.0,311.0,337.0,337.0,358.0,355.0,319.85714285714283,91.80491739086125,284.0,147.36688908978164,297.25,123.2081571974843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,59.0,111,0,0,1,False,1,1,0,0,0,2,False,86601,0,0,0,1,152,10058,1,7,14,0,843.3967275204675,47,41,0,0,59.0,1.0,False,13,2,7,2.0,301.0,125.0,416.0,311.0,337.0,337.0,358.0,312.14285714285717,90.62087429032483,280.6666666666667,146.5617048663577,288.25,120.6244170970372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
