branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___DotSettings_,ft___cs_,ft___cs__,ft___csproj_,ft___css_,ft___css__,ft___cs__,ft___cs___,ft___deb_,ft___ico__,ft___js__,ft___json_,ft___json__,ft___mjs__,ft___png_,ft___png__,ft___props_,ft___sh_,ft___svg_,ft___ts_,ft___ts__,ft___tsx_,ft___tsx__,ft___tsx__,ft___ts__,ft___yml_,ft___yml__,ft____cs_,ft____csproj_,ft____css_,ft____cs__,ft____json_,ft____json__,ft____md_,ft____sh_,ft____svg_,ft____svg__,ft____ts_,ft____ts__,ft____tsx__,ft____tsx__,ft____yml_,ft____yml__,ft___
2,success,0,1,75763098,8.0,409,0,0,1,False,0,0,0,0,0,0,False,441654,0,1,0,0,98,7994,2,6,94,0,0.0294348064321844,0,76.0,0,0,8.0,1.0,False,1,3,6,809.0,71.0,74.0,115.0,26.0,104.0,24.0,115.0,75.57142857142857,38.85381638422469,86.66666666666667,24.583192089989723,71.5,36.373066958946424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,7.0,408,0,0,1,False,0,0,0,0,0,0,False,441654,0,1,0,0,98,7994,2,6,94,0,0.0294348064321844,0,76.0,0,0,7.0,1.0,False,1,3,6,13.0,8.0,71.0,74.0,115.0,26.0,104.0,24.0,60.285714285714285,41.70017700088049,51.0,37.26929030716845,67.0,44.15880433163923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,8.0,407,0,0,1,False,0,0,0,0,0,0,False,441654,0,1,0,0,98,7994,2,6,94,0,0.0294348064321844,0,76.0,0,0,8.0,1.0,False,1,3,6,5.0,7.0,8.0,71.0,74.0,115.0,26.0,104.0,57.857142857142854,44.56242277759956,28.666666666666668,36.665151483845435,40.0,37.54996671103717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,8.0,406,0,0,2,False,1,1,0,0,0,2,False,441654,0,2,0,0,98,7994,2,6,94,0,0.0294348064321844,0,76.0,0,0,8.0,1.0,False,1,3,6,7.0,8.0,7.0,8.0,71.0,74.0,115.0,26.0,44.142857142857146,42.72949243566467,7.666666666666667,0.5773502691896258,23.5,31.670175244226233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,79.0,405,1,0,2,False,106,104,0,0,0,210,False,439251,0,1,0,2,98,7994,2,6,4,0,0.0,0,75.0,1,0,79.0,1.0,False,1,3,6,396.0,8.0,8.0,7.0,8.0,71.0,74.0,115.0,41.57142857142857,44.50789122113494,7.666666666666667,0.5773502691896258,7.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,60.0,404,0,0,1,False,0,0,0,0,0,0,True,441654,526,1,0,0,98,7994,2,6,94,2,0.0294348064321844,0,75.0,0,0,60.0,1.0,False,1,3,6,83.0,79.0,8.0,8.0,7.0,8.0,71.0,74.0,36.42857142857143,35.84623245129648,31.666666666666668,40.99186911246343,25.5,35.66978179542641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,58.0,403,0,0,1,False,0,0,0,0,0,0,False,441654,0,1,0,0,98,7994,2,6,94,0,0.0294348064321844,0,75.0,0,0,58.0,1.0,False,1,3,6,12.0,60.0,79.0,8.0,8.0,7.0,8.0,71.0,34.42857142857143,33.72860874123105,49.0,36.75595189897821,38.75,36.34441726959818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,58.0,402,0,0,1,False,0,0,0,0,0,0,True,441654,289,1,0,0,98,7994,2,6,94,2,0.0294348064321844,0,75.0,0,0,58.0,1.0,False,1,3,6,1.0,58.0,60.0,79.0,8.0,8.0,7.0,8.0,32.57142857142857,31.674685701451157,65.66666666666667,11.590225767142474,51.25,30.346608816582236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,59.0,401,0,0,2,False,1,1,0,0,0,2,True,441654,289,2,0,0,98,7994,2,6,94,4,0.0294348064321844,0,75.0,0,0,59.0,1.0,False,1,3,6,8.0,58.0,58.0,60.0,79.0,8.0,8.0,7.0,39.714285714285715,30.836743698139756,58.666666666666664,1.1547005383792517,63.75,10.21028892833107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,76.0,400,0,0,1,False,0,0,0,0,0,0,True,439251,526,1,0,0,98,7994,2,6,94,2,0.0,0,75.0,0,0,76.0,1.0,False,1,3,6,105.0,59.0,58.0,58.0,60.0,79.0,8.0,8.0,47.142857142857146,27.75144783867784,58.333333333333336,0.5773502691896258,58.75,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,71.0,399,0,0,1,False,0,0,0,0,0,0,True,439251,289,1,0,0,98,7994,2,6,94,2,0.0,0,75.0,0,0,71.0,1.0,False,1,3,6,25.0,76.0,59.0,58.0,58.0,60.0,79.0,8.0,56.857142857142854,23.312575800974685,64.33333333333333,10.115993936995679,62.75,8.845903006477066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,75.0,398,0,0,2,False,1,1,0,0,0,2,True,441654,289,2,0,0,98,7994,2,6,94,4,0.0294348064321844,0,75.0,0,0,75.0,1.0,False,1,3,6,51.0,71.0,76.0,59.0,58.0,58.0,60.0,79.0,65.85714285714286,9.191092996819828,68.66666666666667,8.736894948054106,66.0,8.906926143924924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,89.0,397,0,0,3,False,6,1,0,0,0,7,False,439256,0,2,0,1,98,7994,2,6,94,0,0.0,0,75.0,0,0,89.0,1.0,False,1,3,6,1396.0,75.0,71.0,76.0,59.0,58.0,58.0,60.0,65.28571428571429,8.320943169983511,74.0,2.6457513110645907,70.25,7.804912982645397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,1,75763098,56.0,396,0,0,1,False,1,1,0,0,0,2,True,441654,275,0,0,1,98,7994,2,6,0,3,0.0294348064321844,0,75.0,1,0,56.0,1.0,False,2,3,6,219.0,89.0,75.0,71.0,76.0,59.0,58.0,58.0,69.42857142857143,11.759494644146674,78.33333333333333,9.451631252505218,77.75,7.804912982645397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,1,75763098,65.0,395,0,0,1,False,1,1,0,0,0,2,True,441654,624,0,0,1,98,7994,2,6,4,3,0.0294348064321844,0,75.0,0,0,65.0,1.0,False,2,3,6,2.0,56.0,89.0,75.0,71.0,76.0,59.0,58.0,69.14285714285714,12.102734834581415,73.33333333333333,16.56301099840646,72.75,13.573871960498227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,1,0,75763098,86.0,394,0,0,1,False,1,1,0,0,0,2,True,439256,624,0,0,1,98,7994,2,6,4,3,0.0,0,75.0,0,0,86.0,1.0,False,2,3,6,79.0,65.0,56.0,89.0,75.0,71.0,76.0,59.0,70.14285714285714,11.290535437975937,70.0,17.05872210923198,71.25,14.150971698084906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,1,0,75763098,93.0,393,0,0,1,False,1,1,0,0,0,2,True,439256,275,0,0,1,98,7994,2,6,0,3,0.0,0,75.0,1,0,93.0,1.0,False,2,3,6,265.0,86.0,65.0,56.0,89.0,75.0,71.0,76.0,74.0,11.460075625114056,69.0,15.394804318340652,74.0,16.06237840420901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,1,0,75763098,85.0,392,2,0,3,False,13,7,0,0,0,20,False,439258,0,2,0,3,98,7994,2,6,94,0,0.0,0,75.0,0,0,85.0,1.0,False,23,3,6,75719.0,93.0,86.0,65.0,56.0,89.0,75.0,71.0,76.42857142857143,13.562904591287994,81.33333333333333,14.571661996262929,75.0,17.378147196982766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,78.0,391,2,0,3,False,142,14,0,0,0,156,False,439384,0,5,0,0,98,7995,2,6,94,0,0.0,0,75.0,0,0,78.0,1.0,False,22,4,6,83453.0,85.0,93.0,86.0,65.0,56.0,89.0,75.0,78.42857142857143,13.660858231423369,88.0,4.358898943540674,82.25,12.0381338531629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,100.0,390,1,0,2,False,11,0,0,0,0,11,False,441658,0,3,0,0,98,7996,2,6,94,0,0.0294345398475743,0,75.0,0,0,100.0,1.0,False,0,5,6,6574.0,78.0,85.0,93.0,86.0,65.0,56.0,89.0,78.85714285714286,13.582201238245238,85.33333333333333,7.505553499465135,85.5,6.137317546507322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,93.0,389,1,0,2,False,9,0,0,0,0,9,False,441658,0,3,0,0,98,7996,2,6,94,0,0.0294345398475743,0,75.0,0,0,93.0,1.0,False,0,5,6,350.0,100.0,78.0,85.0,93.0,86.0,65.0,56.0,80.42857142857143,15.458084646953546,87.66666666666667,11.239810200058244,89.0,9.556847457887633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,106.0,388,1,0,2,False,11,0,0,0,0,11,False,439393,0,3,0,0,98,7996,2,6,94,0,0.0,0,75.0,0,0,106.0,1.0,False,0,5,6,1088.0,93.0,100.0,78.0,85.0,93.0,86.0,65.0,85.71428571428571,11.54288071661902,90.33333333333333,11.239810200058244,89.0,9.556847457887633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,93.0,387,5,7,2,False,19,108,0,0,0,127,False,441658,0,0,1,13,98,7996,2,6,0,0,0.0294345398475743,0,75.0,0,0,93.0,1.0,False,2,5,6,5567.0,106.0,93.0,100.0,78.0,85.0,93.0,86.0,91.57142857142857,9.501879513323365,99.66666666666667,6.506407098647712,94.25,12.065791865158845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,98.0,386,5,7,3,False,24,108,0,0,0,132,False,441658,0,0,1,14,98,7996,2,6,0,0,0.0294345398475743,0,75.0,0,0,98.0,1.0,False,2,5,6,2099.0,93.0,106.0,93.0,100.0,78.0,85.0,93.0,92.57142857142857,9.180725150319788,97.33333333333333,7.505553499465136,98.0,6.27162924074226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,102.0,385,0,0,2,False,9,3,0,0,0,12,False,441658,0,0,0,2,98,7996,2,6,4,0,0.0294345398475743,0,80.0,0,0,102.0,1.0,False,2,5,6,650.0,98.0,93.0,106.0,93.0,100.0,78.0,85.0,93.28571428571429,9.411239481143202,99.0,6.557438524302,97.5,6.137317546507322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,failure,1,0,75763098,74.0,384,0,0,1,False,6,1,0,0,0,7,False,439329,0,0,0,1,98,7996,2,6,4,0,0.0,0,80.0,0,0,74.0,1.0,False,13,5,6,39824.0,102.0,98.0,93.0,106.0,93.0,100.0,78.0,95.71428571428571,9.105205209371281,97.66666666666667,4.509249752822894,99.75,5.560275772537426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,failure,1,0,75763098,84.0,383,5,0,3,False,399,2,0,0,0,401,False,439695,0,2,0,6,98,7996,2,6,94,0,0.0,0,80.0,0,0,84.0,1.0,False,14,5,6,2686.0,74.0,102.0,98.0,93.0,106.0,93.0,100.0,95.14285714285714,10.431180365113232,91.33333333333333,15.14375558880073,91.75,12.39287429668087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,1,0,75763098,76.0,382,0,0,2,False,44,44,0,0,0,88,False,439695,0,2,0,0,98,7996,2,6,0,0,0.0,0,80.0,0,0,76.0,1.0,False,14,5,6,274.0,84.0,74.0,102.0,98.0,93.0,106.0,93.0,92.85714285714286,10.93051647801651,86.66666666666667,14.189197769195175,89.5,12.897028081435403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,93.0,381,0,0,1,False,2,1,0,0,0,3,False,439694,0,0,0,1,98,7996,2,6,0,0,0.0,0,80.0,1,0,93.0,1.0,False,14,5,6,168.0,76.0,84.0,74.0,102.0,98.0,93.0,106.0,90.42857142857143,12.647228192468932,78.0,5.291502622129181,84.0,12.754084313139327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,1,0,75763098,127.0,380,4,2,5,False,93,53,0,0,0,146,False,439728,0,0,0,11,98,7996,2,6,0,0,0.0,0,80.0,0,0,127.0,1.0,False,16,5,6,4740.0,93.0,76.0,84.0,74.0,102.0,98.0,93.0,88.57142857142857,10.799029938797633,84.33333333333333,8.504900548115383,81.75,8.65544144839919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,99.0,379,4,1,8,False,85,63,0,0,0,148,False,439747,0,0,0,13,98,7996,2,6,0,0,0.0,0,80.0,0,0,99.0,1.0,False,19,5,6,12913.0,127.0,93.0,76.0,84.0,74.0,102.0,98.0,93.42857142857143,18.219560394048504,98.66666666666667,25.96792893808309,95.0,22.435091560618453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,94.0,378,0,0,4,False,9,8,0,0,0,17,False,439748,0,0,0,4,98,7996,2,6,0,0,0.0,0,80.0,0,0,94.0,1.0,False,20,5,6,2483.0,99.0,127.0,93.0,76.0,84.0,74.0,102.0,93.57142857142857,18.26524151548639,106.33333333333333,18.147543451754935,98.75,21.203380233664003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,105.0,377,6,1,2,False,115,24,0,0,0,139,False,441658,0,2,0,7,98,7996,2,6,0,0,0.0294345398475743,0,80.0,1,0,105.0,1.0,False,22,5,6,8475.0,94.0,99.0,127.0,93.0,76.0,84.0,74.0,92.42857142857143,17.896527995276465,106.66666666666667,17.7857620959388,103.25,16.04940289647354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,95.0,376,6,1,2,False,115,24,0,0,0,139,False,439841,0,2,0,7,98,7996,2,6,0,0,0.0,0,80.0,1,0,95.0,1.0,False,22,5,6,892.0,105.0,94.0,99.0,127.0,93.0,76.0,84.0,96.85714285714286,16.344505411386947,99.33333333333333,5.507570547286102,106.25,14.545904349105742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,0,75763098,102.0,375,0,0,1,False,14,18,0,0,0,32,False,439837,0,0,0,1,98,8002,2,6,0,0,0.0,0,80.0,0,0,102.0,1.0,False,18,6,6,68569.0,95.0,105.0,94.0,99.0,127.0,93.0,76.0,98.42857142857143,15.40408109189621,98.0,6.082762530298219,98.25,4.9916597106239795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,failure,1,0,75763098,14.0,374,0,0,2,False,6,3,0,0,0,9,False,441717,0,0,0,2,98,8002,2,6,4,0,0.0294306082853954,0,82.0,1,0,14.0,1.0,False,19,6,6,5096.0,102.0,95.0,105.0,94.0,99.0,127.0,93.0,102.14285714285714,11.810003830490086,100.66666666666667,5.131601439446884,99.0,5.354126134736337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,failure,1,0,75763098,45.0,373,0,0,2,False,9,3,0,0,0,12,False,441717,0,0,0,2,98,8002,2,6,4,0,0.0294306082853954,0,85.0,1,0,45.0,1.0,False,19,6,6,176.0,14.0,102.0,95.0,105.0,94.0,99.0,127.0,90.85714285714286,35.662438556687675,70.33333333333333,48.91148467725482,79.0,43.53542618756974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,1,0,75763098,188.0,372,0,0,2,False,8,3,0,0,0,11,False,441717,0,0,0,2,98,8002,2,6,4,0,0.0294306082853954,0,85.0,1,0,188.0,1.0,False,19,6,6,141.0,45.0,14.0,102.0,95.0,105.0,94.0,99.0,79.14285714285714,35.27713410236425,53.666666666666664,44.635561308594895,64.0,41.896698358383006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
