branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___cjs__,ft___css_,ft___html_,ft___ico_,ft___js_,ft___js__,ft___json_,ft___json__,ft___md__,ft___png_,ft___svg_,ft___ts_,ft___ts__,ft___tsx_,ft___tsx__,ft___tsx__,ft___webmanifest_,ft___xml_,ft___yml_,ft___yml__,ft____cjs_,ft____css_,ft____css__,ft____html_,ft____html__,ft____json_,ft____json__,ft____md_,ft____snap_,ft____svg_,ft____ts_,ft____ts__,ft____tsx_,ft____tsx__,ft____tsx__,ft____yaml__,ft____yml_,ft____yml__,ft___
2,success,0,2,83806327,300.0,505,12,0,12,False,1759,56,0,0,0,1815,False,16424,0,11,0,13,10,447,3,9,150,0,31.843643448611783,0,112.0,0,0,300.0,1.0,False,8,4,3,9453.0,288.0,308.0,102.0,106.0,299.0,288.0,103.0,213.42857142857142,102.90749428954328,232.66666666666666,113.60164318060427,201.0,112.31503312854726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,255.0,504,0,0,7,False,23,35,0,0,0,58,False,16424,0,1,0,6,10,447,3,9,71,0,31.843643448611783,0,112.0,0,0,1095.0,2.0,True,7,0,3,253954.0,300.0,288.0,308.0,102.0,106.0,299.0,288.0,241.57142857142858,94.24764743811406,298.6666666666667,10.066445913694334,249.5,98.67623827447011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,2,83806327,86.0,503,12,0,12,False,1875,71,0,0,0,1946,False,16424,0,11,0,13,10,447,3,9,146,0,31.843643448611783,0,112.0,0,0,86.0,1.0,False,8,2,3,175399.0,255.0,300.0,288.0,308.0,102.0,106.0,299.0,236.85714285714286,92.34433491273946,281.0,23.302360395462088,287.75,23.32916629457641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,5,83806327,261.0,502,0,0,1,False,2,2,0,0,0,4,False,16424,0,0,0,1,10,447,3,9,23,0,31.843643448611783,0,112.0,0,0,261.0,1.0,False,8,2,3,1222.0,86.0,255.0,300.0,288.0,308.0,102.0,106.0,206.42857142857142,102.93988074414624,213.66666666666666,112.82877883471633,232.25,99.33906583011539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,5,83806327,235.0,501,0,0,3,False,105,20,0,0,0,125,True,16424,33,1,0,2,10,447,3,9,93,1,31.843643448611783,0,112.0,0,0,235.0,1.0,False,8,2,3,485.0,261.0,86.0,255.0,300.0,288.0,308.0,102.0,228.57142857142858,94.0210209525103,200.66666666666666,99.34955124877683,225.5,95.11571899533746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,248.0,500,12,0,12,False,1915,71,0,0,0,1986,False,18182,0,11,0,13,10,449,3,9,146,0,30.41469585304147,0,112.0,0,0,248.0,1.0,False,11,2,3,10114.0,235.0,261.0,86.0,255.0,300.0,288.0,308.0,247.57142857142858,75.86579629595307,194.0,94.42986815621421,209.25,82.91511723845457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,245.0,499,12,0,12,False,1915,71,0,0,0,1986,False,18182,0,11,0,13,10,449,3,9,146,0,30.41469585304147,0,112.0,0,0,245.0,1.0,False,11,2,3,297.0,248.0,235.0,261.0,86.0,255.0,300.0,288.0,239.0,71.1430483837552,248.0,13.0,207.5,81.6925129168314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,261.0,498,13,0,12,False,1937,69,31,1,32,2006,False,18182,0,11,0,12,10,449,3,9,143,0,30.41469585304147,0,112.0,0,0,261.0,1.0,False,12,2,3,4569.0,245.0,248.0,235.0,261.0,86.0,255.0,300.0,232.85714285714286,67.99369718689267,242.66666666666666,6.8068592855540455,247.25,10.719919153924002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,275.0,497,0,0,5,False,30,7,0,0,0,37,False,18182,0,2,0,3,10,449,3,9,79,0,30.41469585304147,0,112.0,0,0,275.0,1.0,False,13,2,3,2967.0,261.0,245.0,248.0,235.0,261.0,86.0,255.0,227.28571428571428,62.98866111111927,251.33333333333334,8.504900548115382,247.25,10.719919153924002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,394.0,495,13,0,12,False,1937,69,31,1,32,2006,True,18182,26,11,0,12,10,449,3,9,143,1,30.41469585304147,0,112.0,0,0,394.0,1.0,False,14,2,3,3038.0,275.0,261.0,245.0,248.0,235.0,261.0,86.0,230.14285714285714,64.88047618872868,260.3333333333333,15.01110699893027,257.25,13.720422734012244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,296.0,493,1,0,2,False,80,59,0,0,0,139,False,18177,0,0,0,3,10,450,3,9,22,0,30.423062111459537,0,112.0,0,0,296.0,1.0,False,6,3,3,55829.0,394.0,275.0,261.0,245.0,248.0,235.0,261.0,274.14285714285717,54.43169594831236,310.0,73.08214556237385,293.75,67.94789670524517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,246.0,492,0,0,7,False,23,35,0,0,0,58,True,18189,115,1,0,6,10,451,3,9,71,1,30.402990818626645,0,112.0,0,0,246.0,1.0,False,8,3,3,7367.0,296.0,394.0,275.0,261.0,245.0,248.0,235.0,279.14285714285717,54.63035960412663,321.6666666666667,63.51640208114226,306.5,60.08050155139075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,272.0,490,0,0,5,False,26,10,0,0,0,36,True,18189,88,2,0,3,10,451,3,9,79,1,30.402990818626645,0,112.0,0,0,272.0,1.0,False,9,3,3,3727.0,246.0,296.0,394.0,275.0,261.0,245.0,248.0,280.7142857142857,53.29075681489954,312.0,75.28612089887484,302.75,64.1943663156407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,407.0,488,1,0,2,False,80,59,0,0,0,139,True,18204,105,0,0,3,10,452,3,9,22,1,30.37793891452428,0,112.0,0,0,407.0,1.0,False,12,3,3,11990.0,272.0,246.0,296.0,394.0,275.0,261.0,245.0,284.14285714285717,51.57980409497685,271.3333333333333,25.006665778014735,302.0,64.64260720814613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,352.0,486,0,0,6,False,58,63,0,0,0,121,False,18204,0,3,0,3,10,452,3,9,24,0,30.37793891452428,0,112.0,0,0,352.0,1.0,False,8,4,3,71673.0,407.0,272.0,246.0,296.0,394.0,275.0,261.0,307.2857142857143,65.54315190700522,308.3333333333333,86.43109008530051,305.25,70.8396075652597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,5,83806327,325.0,485,2,0,13,False,268,102,0,0,0,370,False,18364,0,4,0,11,10,452,3,9,111,0,30.113265083859726,0,112.0,0,0,325.0,1.0,False,9,4,3,4169.0,352.0,407.0,272.0,246.0,296.0,394.0,275.0,320.2857142857143,63.834980707326615,343.6666666666667,67.88470618138767,319.25,73.87094602525859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,301.0,484,0,0,6,False,58,63,0,0,0,121,False,18204,0,3,0,3,10,452,3,9,24,0,30.37793891452428,0,112.0,0,0,301.0,1.0,False,10,4,3,4361.0,325.0,352.0,407.0,272.0,246.0,296.0,394.0,327.42857142857144,60.640627588158374,361.3333333333333,41.78915329763614,339.0,56.20794724354674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,5,83806327,279.0,483,0,0,1,False,48,84,0,0,0,132,False,18326,0,0,0,1,10,452,3,9,14,0,30.17570664629488,0,112.0,0,0,279.0,1.0,False,10,0,3,257416.0,301.0,325.0,352.0,407.0,272.0,246.0,296.0,314.14285714285717,53.37736277808091,326.0,25.514701644346147,346.25,45.54393483220351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,5,83806327,240.0,482,0,0,1,False,5,5,0,0,0,10,False,18204,0,0,0,1,10,452,3,9,6,0,30.37793891452428,0,112.0,0,0,240.0,1.0,False,12,0,3,7252.0,279.0,301.0,325.0,352.0,407.0,272.0,246.0,311.7142857142857,54.710493465496135,301.6666666666667,23.00724523564986,314.25,31.40461749488441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,369.0,481,1,0,6,False,164,156,0,0,0,320,False,18329,0,4,0,3,10,455,3,9,25,0,30.17076763598669,0,112.0,0,0,369.0,1.0,False,8,1,3,73057.0,240.0,279.0,301.0,325.0,352.0,407.0,272.0,310.85714285714283,55.94470058736148,273.3333333333333,30.89228598426043,286.25,36.10517045152028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,5,83806327,253.0,480,2,0,13,False,241,111,0,0,0,352,True,18329,123,4,0,11,10,455,3,9,111,1,30.17076763598669,0,112.0,0,0,253.0,1.0,False,8,1,3,1149.0,369.0,240.0,279.0,301.0,325.0,352.0,407.0,324.7142857142857,56.72364082612671,296.0,66.15889962809237,297.25,54.07633493497872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,242.0,478,0,0,1,False,4,2,0,0,0,6,True,18329,58,0,0,1,10,455,3,9,14,1,30.17076763598669,0,112.0,0,0,242.0,1.0,False,9,1,3,2134.0,253.0,369.0,240.0,279.0,301.0,325.0,352.0,302.7142857142857,48.80134658563664,287.3333333333333,71.02347029914361,285.25,58.139917440601856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,383.0,477,1,0,6,False,164,156,0,0,0,320,False,18329,0,4,0,3,10,455,3,9,25,0,30.17076763598669,0,112.0,0,0,383.0,1.0,False,9,1,3,30.0,242.0,253.0,369.0,240.0,279.0,301.0,325.0,287.0,47.989582202807306,288.0,70.36334272900912,276.0,62.26288353960702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,245.0,475,1,0,6,False,164,156,0,0,0,320,True,18329,95,4,0,3,10,455,3,9,25,2,30.17076763598669,0,112.0,0,0,245.0,1.0,False,11,1,3,7058.0,383.0,242.0,253.0,369.0,240.0,279.0,301.0,295.2857142857143,59.31473758888338,292.6666666666667,78.4240609337041,311.75,74.5447293017197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,success,0,5,83806327,307.0,473,0,0,1,False,9,6,0,0,0,15,False,18329,0,0,0,1,10,455,3,9,14,0,30.17076763598669,0,112.0,0,0,307.0,1.0,False,12,1,3,2959.0,245.0,383.0,242.0,253.0,369.0,240.0,279.0,287.2857142857143,62.12544912168788,290.0,80.55432949258531,280.75,68.3245929369506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,success,0,5,83806327,436.0,472,0,0,1,False,9,6,0,0,0,15,False,18329,0,0,0,1,10,455,3,9,14,0,30.17076763598669,0,112.0,0,0,436.0,1.0,False,12,1,3,841.0,307.0,245.0,383.0,242.0,253.0,369.0,240.0,291.2857142857143,62.40383077374413,311.6666666666667,69.11825615084146,294.25,66.31930337390465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,347.0,471,0,0,3,False,15,7,0,0,0,22,True,18329,93,0,0,3,10,455,3,9,12,1,30.17076763598669,0,112.0,0,0,347.0,1.0,False,10,2,3,78749.0,436.0,307.0,245.0,383.0,242.0,253.0,369.0,319.2857142857143,77.6631922378383,329.3333333333333,97.43886972524534,342.75,83.96179686817888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,296.0,470,5,0,4,False,17201,3,0,0,0,17204,False,18329,0,8,0,1,10,455,3,9,73,0,30.17076763598669,0,112.0,0,0,296.0,1.0,False,15,2,3,17291.0,347.0,436.0,307.0,245.0,383.0,242.0,253.0,316.14285714285717,75.73732803012565,363.3333333333333,66.03282012252191,333.75,80.04738180186365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,277.0,469,5,0,6,False,17222,5,24,1,25,17227,False,18340,0,9,0,1,10,457,3,9,74,0,30.15267175572519,0,112.0,0,0,277.0,1.0,False,9,3,3,66618.0,296.0,347.0,436.0,307.0,245.0,383.0,242.0,322.2857142857143,71.38093649734567,359.6666666666667,70.85431061927943,346.5,63.56361642742909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,success,0,5,83806327,524.0,467,0,0,1,False,9,6,0,0,0,15,True,18340,45,0,0,1,10,457,3,9,14,1,30.15267175572519,0,112.0,0,0,524.0,1.0,False,12,3,3,11642.0,277.0,296.0,347.0,436.0,307.0,245.0,383.0,327.2857142857143,65.82986729875299,306.6666666666667,36.19852667351716,339.0,71.10086731772921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,7,83806327,135.0,465,0,0,2,False,5,5,0,0,0,10,False,18340,0,2,0,0,10,457,3,9,63,0,30.15267175572519,0,112.0,0,0,135.0,1.0,False,2,4,3,50330.0,524.0,277.0,296.0,347.0,436.0,307.0,245.0,347.42857142857144,98.95597866872781,365.6666666666667,137.44938462333445,361.0,112.61438629233834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,317.0,464,5,0,6,False,17223,5,24,1,25,17228,True,18340,83,9,0,1,10,457,3,9,74,1,30.15267175572519,0,112.0,0,0,317.0,1.0,False,13,4,3,37354.0,135.0,524.0,277.0,296.0,347.0,436.0,307.0,331.7142857142857,123.59842809911228,312.0,196.84765683136794,308.0,160.92441289831282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,273.0,462,0,0,20,False,21,21,0,0,0,42,False,35522,0,0,0,20,10,462,3,9,57,0,16.412364168684196,0,112.0,0,0,273.0,1.0,False,8,0,3,241621.0,317.0,135.0,524.0,277.0,296.0,347.0,436.0,333.14285714285717,123.32265076001323,325.3333333333333,194.63384426489998,313.25,160.74488068572097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,83806327,285.0,461,0,0,21,False,24,24,0,0,0,48,False,35522,0,1,0,20,10,462,3,9,101,0,16.412364168684196,0,112.0,0,0,285.0,1.0,False,8,0,3,243.0,273.0,317.0,135.0,524.0,277.0,296.0,347.0,309.85714285714283,115.82519669949276,241.66666666666666,94.95964054972687,312.25,161.0577018752389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,254.0,460,2,0,14,False,182,179,0,0,0,361,False,35522,0,2,0,14,10,462,3,9,93,0,16.412364168684196,0,112.0,0,0,254.0,1.0,False,8,0,3,676.0,285.0,273.0,317.0,135.0,524.0,277.0,296.0,301.0,114.8781963646714,291.6666666666667,22.744962812309307,252.5,80.50465825031493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,284.0,459,2,0,13,False,179,178,0,0,0,357,False,35522,0,2,0,13,10,462,3,9,93,0,16.412364168684196,0,112.0,0,0,284.0,1.0,False,8,0,3,833.0,254.0,285.0,273.0,317.0,135.0,524.0,277.0,295.0,116.27123461974591,270.6666666666667,15.631165450257805,282.25,26.44963767867782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,267.0,458,2,0,13,False,178,177,0,0,0,355,False,35522,0,2,0,13,10,462,3,9,93,0,16.412364168684196,0,112.0,0,0,267.0,1.0,False,9,0,3,569.0,284.0,254.0,285.0,273.0,317.0,135.0,524.0,296.0,116.12062693595828,274.3333333333333,17.61628034896508,274.0,14.39907404430345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,284.0,457,0,0,2,False,4,4,0,0,0,8,False,35522,0,1,0,1,10,463,3,9,63,0,16.412364168684196,0,112.0,0,0,284.0,1.0,False,9,0,3,1644.0,267.0,284.0,254.0,285.0,273.0,317.0,135.0,259.2857142857143,58.20284725485025,268.3333333333333,15.044378795195676,272.5,14.843629385474879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,83806327,297.0,456,0,0,3,False,12,5,7,0,7,17,True,35522,212,2,0,0,10,463,3,9,62,1,16.412364168684196,0,112.0,0,0,297.0,1.0,False,10,0,3,4043.0,284.0,267.0,284.0,254.0,285.0,273.0,317.0,280.57142857142856,19.654152596479815,278.3333333333333,9.814954576223638,272.25,14.568802284333465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,83806327,372.0,454,2,0,13,False,181,176,0,0,0,357,False,35522,0,2,0,13,10,463,3,9,93,0,16.412364168684196,0,112.0,0,0,372.0,1.0,False,10,0,3,523.0,297.0,284.0,267.0,284.0,254.0,285.0,273.0,277.7142857142857,14.162324264449976,282.6666666666667,15.044378795195676,283.0,12.30176139149729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
