branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___1_,ft___1__,ft___7_,ft___LESSER_,ft___acr_,ft___acr__,ft___acr__,ft___bat_,ft___bat__,ft___build_,ft___build__,ft___c_,ft___c__,ft___c_e_,ft___cfg_,ft___css__,ft___c__,ft___c___,ft___fun_,ft___h_,ft___h__,ft___h__,ft___in_,ft___js_,ft___json_,ft___md_,ft___md__,ft___mk_,ft___mk__,ft___opc_,ft___patch_,ft___patch__,ft___png_,ft___preerr_,ft___py_,ft___r_,ft___sed_,ft___sh_,ft___sh__,ft___spec__,ft___tail_,ft___tail__,ft___toml_,ft___toml__,ft___txt_,ft___txt__,ft___wrap_,ft___yml_,ft___yml__,ft____1_,ft____1__,ft____7_,ft____7__,ft____acr_,ft____acr__,ft____bat_,ft____bat__,ft____build_,ft____build__,ft____c_,ft____c__,ft____c_e_,ft____c64x_32_,ft____c64x_32__,ft____cfg_,ft____cfg__,ft____c__,ft____err_,ft____fun_,ft____h_,ft____h__,ft____h__,ft____inc_,ft____js_,ft____js__,ft____json_,ft____md_,ft____md__,ft____md__,ft____mk_,ft____mk__,ft____patch_,ft____pl__,ft____preerr_,ft____py_,ft____py__,ft____qjs_,ft____r2_,ft____r2__,ft____r2__,ft____rb__,ft____sed_,ft____sh_,ft____sh__,ft____spec_,ft____spec__,ft____tail_,ft____tips_,ft____txt_,ft____txt__,ft____txt__,ft____woff_,ft____wrap_,ft____wrap__,ft____yml_,ft____yml__,ft___
1,success,0,4,1989843,874.0,2106,0,0,3,True,13,1,0,0,0,14,True,1017049,45,2,1,0,1298,33102,16,28,1,0,358.4497895381639,0,393.0,0,0,874.0,1.0,False,5,1,1,7525.0,877.0,1488.0,1322.0,1308.0,3409.0,3463.0,1215.0,1868.857142857143,1086.5317035674307,1229.0,315.93828511277326,1248.75,260.96918719777375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,2575.0,2105,0,0,3,True,13,1,0,0,0,14,True,1017049,45,2,1,0,1298,33102,16,28,1,0,358.4497895381639,0,393.0,0,0,2575.0,1.0,False,8,1,1,8700.0,874.0,877.0,1488.0,1322.0,1308.0,3409.0,3463.0,1820.142857142857,1127.6012044115935,1079.6666666666667,353.63022118214576,1140.25,313.13082995238057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,3666.0,2104,0,0,1,True,3,3,0,0,0,6,True,1017049,1136,0,0,1,1298,33103,16,28,3,0,358.4497895381639,0,393.0,0,0,3666.0,1.0,False,8,1,1,54.0,2575.0,874.0,877.0,1488.0,1322.0,1308.0,3409.0,1693.2857142857142,947.5483653945612,1442.0,981.2079290344121,1453.5,801.4830004435528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,24,1989843,1093.0,2103,0,0,4,True,15,16,0,0,0,31,True,1017049,83,4,0,0,1298,33104,16,27,51,4,358.4497895381639,0,393.0,0,0,1093.0,1.0,False,16,1,1,31138.0,3666.0,2575.0,874.0,877.0,1488.0,1322.0,1308.0,1730.0,1026.77310054364,2371.6666666666665,1407.0623061305187,1998.0,1370.5436877385557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,failure,1,50,1989843,2629.0,2102,0,0,4,True,15,16,0,0,0,31,True,1017049,83,4,0,0,1298,33104,16,27,51,4,358.4497895381639,0,393.0,0,0,2629.0,1.0,False,16,1,1,659.0,1093.0,3666.0,2575.0,874.0,877.0,1488.0,1322.0,1699.2857142857142,1044.5620636237488,2444.6666666666665,1291.4419589487302,2052.0,1314.7737447941377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,2509.0,2101,0,0,2,True,7,1,0,0,0,8,False,1017055,0,2,0,0,1298,33105,16,27,10,0,358.4476749045037,0,393.0,0,0,2509.0,1.0,False,18,1,1,4224.0,2629.0,1093.0,3666.0,2575.0,874.0,877.0,1488.0,1886.0,1082.0234131785996,2462.6666666666665,1294.5394290377305,2490.75,1058.478270915374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,50,1989843,2211.0,2100,0,0,4,True,9,14,0,0,0,23,True,1017050,86,4,0,0,1298,33106,16,27,9,0,358.4494370974878,0,393.0,0,0,2211.0,1.0,False,18,1,1,203.0,2509.0,2629.0,1093.0,3666.0,2575.0,874.0,877.0,2031.857142857143,1088.2289018663046,2077.0,854.278643066769,2474.25,1057.2408665956873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,failure,1,50,1989843,4215.0,2099,0,0,4,True,54,4,0,0,0,58,True,1017080,128,0,0,4,1299,33106,16,28,3,5,358.438864199473,0,393.0,0,0,4215.0,1.0,False,18,1,1,47.0,2211.0,2509.0,2629.0,1093.0,3666.0,2575.0,874.0,2222.4285714285716,961.7369455214624,2449.6666666666665,215.22391440853718,2110.5,700.7260520346022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,50,1989843,2400.0,2098,0,0,1,True,15,2,0,0,0,17,True,1017093,87,1,0,0,1299,33107,16,28,19,0,358.4342828040307,0,393.0,0,0,2400.0,1.0,False,18,1,1,990.0,4215.0,2211.0,2509.0,2629.0,1093.0,3666.0,2575.0,2699.714285714286,1008.8853113355211,2978.3333333333335,1081.2998350750515,2891.0,899.989629569882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,failure,1,50,1989843,4590.0,2097,0,0,4,True,9,14,0,0,0,23,True,1017075,86,4,0,0,1299,33107,16,28,9,0,358.440626305828,0,393.0,0,0,4590.0,1.0,False,18,1,1,76.0,2400.0,4215.0,2211.0,2509.0,2629.0,1093.0,3666.0,2674.714285714286,1014.6425830944468,2942.0,1106.4931088804847,2833.75,929.0265066186217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,38,1989843,2271.0,2096,0,0,1,True,2,0,2,0,2,2,True,1017093,87,0,0,0,1299,33108,16,28,4,0,358.4362491925517,0,393.0,0,0,2271.0,1.0,False,18,1,1,1777.0,4590.0,2400.0,4215.0,2211.0,2509.0,2629.0,1093.0,2806.714285714286,1206.9728958964122,3735.0,1171.2493329773981,3354.0,1222.781255989803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,failure,1,50,1989843,4666.0,2095,0,0,2,True,17,2,2,0,2,19,True,1017088,87,1,0,0,1299,33108,16,28,20,0,358.43801126352884,0,393.0,0,0,4666.0,1.0,False,18,1,1,9.0,2271.0,4590.0,2400.0,4215.0,2211.0,2509.0,2629.0,2975.0,991.0124452632604,3087.0,1303.2332868677042,3369.0,1204.3147429139942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,38,1989843,2938.0,2094,0,0,1,True,131,14,0,0,0,145,False,1017175,0,0,1,0,1299,33109,16,28,1,0,358.4073537001991,0,393.0,0,0,2938.0,1.0,False,19,1,1,3333.0,4666.0,2271.0,4590.0,2400.0,4215.0,2211.0,2509.0,3266.0,1157.5571980108225,3842.3333333333335,1361.3450456564397,3481.75,1324.9861320028976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,24,1989843,872.0,2093,0,0,9,True,9,13,0,0,0,22,True,1017175,82,9,0,0,1299,33113,16,28,21,0,358.4073537001991,0,393.0,0,0,872.0,1.0,False,18,2,1,81280.0,2938.0,4666.0,2271.0,4590.0,2400.0,4215.0,2211.0,3327.285714285714,1121.5967359506883,3291.6666666666665,1236.0486775743636,3616.25,1199.9839929487948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,2490.0,2092,0,0,9,True,9,13,0,0,0,22,True,1017175,82,9,0,0,1299,33113,16,28,21,0,358.4073537001991,0,393.0,0,0,2490.0,1.0,False,19,2,1,3212.0,872.0,2938.0,4666.0,2271.0,4590.0,2400.0,4215.0,3136.0,1418.5719344937477,2825.3333333333335,1899.5076555079563,2686.75,1575.5129059029211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,50,1989843,862.0,2091,0,0,1,True,38,11,0,0,0,49,True,1017199,91,1,0,0,1299,33114,16,28,1,0,358.3988973642326,0,393.0,0,0,862.0,1.0,False,23,2,1,13289.0,2490.0,872.0,2938.0,4666.0,2271.0,4590.0,2400.0,2889.5714285714284,1347.9653627032185,2100.0,1086.8136914853437,2741.5,1559.978098136851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,50,1989843,864.0,2090,0,0,1,True,18,20,0,0,0,38,True,1017197,91,1,0,0,1299,33115,16,28,2,0,358.3996020436553,0,393.0,0,0,864.0,1.0,False,8,3,1,35652.0,862.0,2490.0,872.0,2938.0,4666.0,2271.0,4590.0,2669.8571428571427,1551.102234817919,1408.0,937.0528266858811,1790.5,1081.9443916702312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,2772.0,2089,0,0,1,True,46,21,0,0,0,67,True,1017197,91,1,0,0,1299,33114,16,28,1,0,358.3996020436553,0,393.0,0,0,2772.0,1.0,False,9,3,1,346.0,864.0,862.0,2490.0,872.0,2938.0,4666.0,2271.0,2137.5714285714284,1415.7673840409961,1405.3333333333333,939.3494202549621,1272.0,812.0114941715213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,50,1989843,1087.0,2088,0,0,10,True,22,6,0,0,0,28,True,1017209,86,2,1,7,1299,33115,16,28,13,0,358.39537400868454,0,393.0,0,0,1087.0,1.0,False,12,3,1,11432.0,2772.0,864.0,862.0,2490.0,872.0,2938.0,4666.0,2209.1428571428573,1436.1535930593018,1499.3333333333333,1102.1621175368591,1747.0,1027.227336084861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,2507.0,2087,0,0,10,True,22,6,0,0,0,28,True,1017209,86,2,1,7,1299,33115,16,28,13,0,358.39537400868454,0,393.0,0,0,2507.0,1.0,False,12,3,1,928.0,1087.0,2772.0,864.0,862.0,2490.0,872.0,2938.0,1697.857142857143,980.5091243110096,1574.3333333333333,1043.1856658013153,1396.25,923.2256405307065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
