branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___Dockerfile_,ft___Dockerfile__,ft___css_,ft___css__,ft___hbs_,ft___hbs__,ft___html_,ft___html__,ft___j2_,ft___j2__,ft___jpg_,ft___jpg__,ft___js__,ft___json_,ft___json5_,ft___json5__,ft___js__,ft___lock_,ft___lock__,ft___md_,ft___md__,ft___mjs_,ft___mjs__,ft___new_,ft___patch_,ft___patch__,ft___png_,ft___png__,ft___rs_,ft___rs__,ft___sample__,ft___snap_,ft___snap__,ft___snap___,ft___sql_,ft___sql__,ft___svg_,ft___toml_,ft___toml__,ft___ts_,ft___ts__,ft___txt__,ft___typ_,ft___typ__,ft___yaml_,ft___yaml__,ft___yml_,ft___yml__,ft____Dockerfile_,ft____Dockerfile__,ft____css_,ft____css__,ft____hbs_,ft____hbs__,ft____hbs__,ft____html_,ft____html__,ft____j2__,ft____j2__,ft____js__,ft____json_,ft____json__,ft____json5__,ft____lock__,ft____md_,ft____md__,ft____mjs__,ft____patch_,ft____pem_,ft____png_,ft____rs_,ft____rs__,ft____rs__,ft____sample_,ft____sh_,ft____snap_,ft____snap__,ft____sql_,ft____sql__,ft____svg_,ft____toml_,ft____toml__,ft____ts_,ft____ts__,ft____txt__,ft____typ_,ft____typ__,ft____webp_,ft____yaml__,ft____yml_,ft____yml__,ft___
1,success,1,9,51073,464.0,3013,1,1,9,True,177,228,0,0,0,405,True,70717,29,11,0,0,373,19556,10,10,0,0,545.8800571291202,0,309.0,0,0,464.0,1.0,False,7,6,2,52865.0,442.0,448.0,489.0,410.0,511.0,431.0,478.0,458.42857142857144,35.4911122341784,459.6666666666667,25.579940057266224,447.25,32.448677425538726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,9,51073,431.0,3011,1,0,32,True,93,48,0,0,0,141,True,70717,44,30,0,3,373,19556,10,10,753,0,545.8800571291202,0,309.0,0,0,431.0,1.0,False,7,6,2,404.0,464.0,442.0,448.0,489.0,410.0,511.0,431.0,456.42857142857144,34.5873635058487,451.3333333333333,11.372481406154654,460.75,20.99801577927464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,476.0,3010,0,0,5,True,6,6,1,1,2,12,True,70717,264,0,0,4,373,19556,10,10,712,0,545.8800571291202,0,309.0,0,0,476.0,1.0,False,22,6,2,52488.0,431.0,464.0,442.0,448.0,489.0,410.0,511.0,456.42857142857144,34.5873635058487,445.6666666666667,16.802777548171413,446.25,13.768926368215256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,485.0,3009,0,0,2,True,3,3,0,0,0,6,True,70717,152,0,0,2,373,19556,10,10,711,0,545.8800571291202,0,309.0,0,0,485.0,1.0,False,3,0,2,17912.0,476.0,431.0,464.0,442.0,448.0,489.0,410.0,451.42857142857144,27.103856692711602,457.0,23.302360395462088,453.25,20.45116133621756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,483.0,3008,0,0,1,True,3,3,0,0,0,6,True,70717,416,0,0,1,373,19556,10,10,107,0,545.8800571291202,0,309.0,0,0,483.0,1.0,False,3,0,2,7.0,485.0,476.0,431.0,464.0,442.0,448.0,489.0,462.14285714285717,22.41598069405375,464.0,28.930952282978865,464.0,23.62202362203543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,27,51073,317.0,3007,0,0,2,True,164,164,0,0,0,328,True,70717,381,1,0,1,373,19556,10,10,536,0,545.8800571291202,0,309.0,0,0,317.0,1.0,False,3,0,2,33.0,483.0,485.0,476.0,431.0,464.0,442.0,448.0,461.2857142857143,21.305040762804513,481.3333333333333,4.725815626252609,468.75,25.46075411294803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,323.0,3006,0,0,1,True,651,1040,0,0,0,1691,False,70717,0,0,0,1,373,19556,10,10,487,0,545.8800571291202,0,309.0,0,0,323.0,1.0,False,3,0,2,23.0,317.0,483.0,485.0,476.0,431.0,464.0,442.0,442.57142857142856,59.039131494450764,428.3333333333333,96.4226805960783,440.25,82.25721852822402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,failure,0,27,51073,89.0,2999,0,0,2,True,24,24,0,0,0,48,False,70749,0,1,0,1,373,19562,10,10,536,0,545.6331538254958,0,309.0,0,0,89.0,1.0,False,9,0,2,24388.0,323.0,317.0,483.0,485.0,476.0,431.0,464.0,425.57142857142856,74.37261400734624,374.3333333333333,94.15589908940031,402.0,94.72064188971694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,27,51073,326.0,2998,0,0,2,True,34,23,0,0,0,57,False,70749,0,1,0,1,373,19562,10,10,536,0,545.6331538254958,0,309.0,0,0,326.0,1.0,False,9,0,2,21.0,89.0,323.0,317.0,483.0,485.0,476.0,431.0,372.0,144.2809758769326,243.0,133.40164916521834,303.0,162.06171663906315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,331.0,2997,0,0,1,True,651,1040,0,0,0,1691,True,70749,129,0,0,1,373,19562,10,10,487,0,545.6331538254958,0,309.0,0,0,331.0,1.0,False,9,0,2,24.0,326.0,89.0,323.0,317.0,483.0,485.0,476.0,357.0,142.57278842752567,246.0,135.9742622704753,263.75,116.56007035001309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,success,1,9,51073,344.0,2996,0,0,1,True,651,1040,0,0,0,1691,True,70749,129,0,0,1,373,19562,10,10,487,0,545.6331538254958,0,309.0,0,0,344.0,1.0,False,10,0,2,200.0,331.0,326.0,89.0,323.0,317.0,483.0,485.0,336.2857142857143,132.5854621061629,248.66666666666666,138.29798745221615,267.25,118.87914030644737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,success,0,17,51073,542.0,2994,0,0,1,True,10,1,0,0,0,11,False,70749,0,1,0,0,373,19564,10,10,13,0,545.6331538254958,0,309.0,0,0,542.0,1.0,False,13,0,2,12979.0,344.0,331.0,326.0,89.0,323.0,317.0,483.0,316.14285714285717,115.88561684038356,333.6666666666667,9.29157324317757,272.5,122.56834827964354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,9,51073,421.0,2993,2,1,47,True,349,325,37,39,76,674,True,70749,89,37,0,1,373,19564,10,10,256,0,545.6331538254958,0,309.0,0,0,421.0,1.0,False,14,0,2,4501.0,542.0,344.0,331.0,326.0,89.0,323.0,317.0,324.57142857142856,131.18035567220315,405.6666666666667,118.24691680265212,385.75,104.44256795004611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,440.0,2992,0,0,2,True,3,3,0,0,0,6,True,70749,176,0,0,2,373,19564,10,10,711,0,545.6331538254958,0,309.0,0,0,440.0,1.0,False,15,0,2,3202.0,421.0,542.0,344.0,331.0,326.0,89.0,323.0,339.42857142857144,135.98144131076262,435.6666666666667,99.81148898465213,409.5,96.85212095423277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,9,51073,429.0,2991,0,0,2,True,3,3,0,0,0,6,True,70749,176,0,0,2,373,19564,10,10,711,0,545.6331538254958,0,309.0,0,0,429.0,1.0,False,17,0,2,4653.0,440.0,421.0,542.0,344.0,331.0,326.0,89.0,356.14285714285717,140.73311452465452,467.6666666666667,65.0717552655016,436.75,81.52453618389987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,425.0,2990,0,0,5,True,6,6,1,1,2,12,True,70749,155,0,0,4,373,19564,10,10,712,0,545.6331538254958,0,309.0,0,0,425.0,1.0,False,17,0,2,105.0,429.0,440.0,421.0,542.0,344.0,331.0,326.0,404.7142857142857,77.74255438242791,430.0,9.539392014169456,458.0,56.53907203577599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,9,51073,440.0,2989,0,0,5,True,6,6,1,1,2,12,True,70749,155,0,0,4,373,19564,10,10,711,0,545.6331538254958,0,309.0,0,0,440.0,1.0,False,18,0,2,3485.0,425.0,429.0,440.0,421.0,542.0,344.0,331.0,418.85714285714283,69.61663731089135,431.3333333333333,7.767453465154029,428.75,8.180260794538684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,428.0,2988,0,0,6,True,9,9,1,1,2,18,True,70749,147,0,0,5,373,19564,10,10,711,0,545.6331538254958,0,309.0,0,0,428.0,1.0,False,23,0,2,18139.0,440.0,425.0,429.0,440.0,421.0,542.0,344.0,434.42857142857144,57.89316926563139,431.3333333333333,7.767453465154029,433.5,7.681145747868608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,565.0,2987,0,0,3,True,3,3,0,0,0,6,True,70749,213,1,0,2,373,19564,10,10,521,0,545.6331538254958,0,309.0,1,0,565.0,1.0,False,23,0,2,19.0,428.0,440.0,425.0,429.0,440.0,421.0,542.0,446.42857142857144,42.75066137054546,431.0,7.937253933193772,430.5,6.557438524302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,27,51073,326.0,2986,0,0,2,True,123,70,0,0,0,193,False,70749,0,1,0,1,373,19564,10,10,531,0,545.6331538254958,0,309.0,0,0,326.0,1.0,False,23,0,2,28.0,565.0,428.0,440.0,425.0,429.0,440.0,421.0,449.7142857142857,51.34106311623048,477.6666666666667,75.87050371081857,464.5,67.31270311018568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,14,51073,427.0,2985,2,0,6,True,147,6,32,1,33,153,False,70749,0,6,0,1,373,19564,10,10,45,0,545.6331538254958,0,309.0,0,0,427.0,1.0,False,0,1,2,3428.0,326.0,565.0,428.0,440.0,425.0,429.0,440.0,436.14285714285717,69.53039760044659,439.6666666666667,119.92636629754665,439.75,97.91960988484381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,14,51073,432.0,2984,2,0,8,True,156,6,41,1,42,162,False,70749,0,6,0,1,373,19564,10,10,46,0,545.6331538254958,0,309.0,0,0,432.0,1.0,False,2,1,2,7405.0,427.0,326.0,565.0,428.0,440.0,425.0,429.0,434.2857142857143,69.58379669078685,439.3333333333333,119.97638656557938,436.5,98.12407112086888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,14,51073,425.0,2983,2,0,9,True,172,6,57,1,58,178,False,70850,0,6,0,1,373,19565,10,10,50,0,545.6457304163727,0,309.0,0,0,425.0,1.0,False,2,1,2,1407.0,432.0,427.0,326.0,565.0,428.0,440.0,425.0,434.7142857142857,69.55504842859908,395.0,59.80802621722272,437.5,98.02890730119695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
