branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___bat_,ft___cfg_,ft___css_,ft___css__,ft___html_,ft___jar_,ft___js_,ft___json_,ft___kt_,ft___kt__,ft___kts_,ft___kts__,ft___kt__,ft___kt___,ft___list_,ft___md_,ft___md__,ft___md___,ft___mustache_,ft___mustache__,ft___mustache___,ft___png_,ft___png__,ft___png__,ft___png___,ft___properties_,ft___properties__,ft___svg_,ft___svg__,ft___toml_,ft___toml__,ft___tree_,ft___ttf_,ft___txt_,ft___txt__,ft___webp_,ft___xml_,ft___xml__,ft___xml__,ft___yml_,ft___yml__,ft___yml__,ft____DokkaPlugin_,ft____bat_,ft____css__,ft____html_,ft____json_,ft____json__,ft____kt_,ft____kt__,ft____kts_,ft____kts__,ft____kt__,ft____md_,ft____md__,ft____mustache__,ft____png__,ft____png___,ft____properties_,ft____properties__,ft____svg_,ft____toml_,ft____toml__,ft____tree_,ft____ttf_,ft____txt_,ft____txt__,ft____webp_,ft____xml_,ft____xml__,ft____xml__,ft____yml__,ft____yml__,ft___
2,success,0,3,108176393,1059.0,1093,0,0,26,False,0,0,0,0,0,0,False,17465,0,0,0,0,8,232,3,5,5,0,747.7812768393931,0,181.0,0,0,1059.0,1.0,False,12,4,3,157.0,684.0,539.0,661.0,958.0,1186.0,424.0,689.0,734.4285714285714,257.7006384307556,628.0,77.92945527847606,710.5,176.84362206951843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,700.0,1092,0,0,1,False,16,15,0,0,0,31,True,17173,11,1,0,0,8,232,3,5,14,1,721.4813952134164,0,181.0,0,0,700.0,1.0,False,13,4,3,4163.0,1059.0,684.0,539.0,661.0,958.0,1186.0,424.0,787.2857142857143,283.48528138495084,760.6666666666666,268.34368510053173,735.75,224.69738909623908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,3,108176393,929.0,1091,0,0,3,False,22,54,0,0,0,76,True,17173,11,3,0,0,8,232,3,5,14,1,721.4813952134164,0,181.0,0,0,929.0,1.0,False,14,4,3,831.0,700.0,1059.0,684.0,539.0,661.0,958.0,1186.0,826.7142857142857,240.46601581492706,814.3333333333334,212.03851851334306,745.5,221.191470601076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,898.0,1090,0,0,4,False,4,4,0,0,0,8,True,17152,17,0,3,1,8,232,3,5,8,4,722.3647388059702,0,181.0,0,0,898.0,1.0,False,15,4,3,5382.0,929.0,700.0,1059.0,684.0,539.0,661.0,958.0,790.0,190.99912739765767,896.0,181.76083186429358,843.0,182.3750713959193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,3,108176393,889.0,1089,0,0,59,False,59,80,0,0,0,139,True,17152,17,55,3,1,8,232,3,5,17,4,722.3647388059702,0,181.0,0,0,889.0,1.0,False,15,4,3,1635.0,898.0,929.0,700.0,1059.0,684.0,539.0,661.0,781.4285714285714,183.39834345203988,842.3333333333334,124.23499238673995,896.5,148.41046683663072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,6,108176393,525.0,1088,0,0,1,False,18,48,0,0,0,66,False,17513,0,1,0,0,8,232,3,5,8,0,710.4436704162622,0,181.0,0,0,525.0,1.0,False,15,4,3,34.0,889.0,898.0,929.0,700.0,1059.0,684.0,539.0,814.0,178.6299713560596,905.3333333333334,20.984120980716188,854.0,104.08650248711405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,747.0,1087,0,0,1,False,7,8,0,0,0,15,False,18014,0,1,0,0,8,232,3,5,14,0,900.7438658820917,0,181.0,0,0,747.0,1.0,False,16,4,3,571.0,525.0,889.0,898.0,929.0,700.0,1059.0,684.0,812.0,182.26354544998844,770.6666666666666,212.80115914471267,810.25,190.93694421632148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,3,108176393,38.0,1086,0,0,1,False,1,1,0,0,0,2,False,17152,0,0,0,1,8,232,3,5,3,0,722.3647388059702,0,181.0,0,0,38.0,1.0,False,10,0,3,237472.0,747.0,525.0,889.0,898.0,929.0,700.0,1059.0,821.0,176.34908562280668,720.3333333333334,183.45935062932423,764.75,174.15390702862032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,failure,0,3,108176393,35.0,1085,0,0,2,False,4,1,0,0,0,5,False,17155,0,0,0,2,8,232,3,5,4,0,722.2384144564267,0,181.0,0,0,35.0,1.0,False,10,0,3,570.0,38.0,747.0,525.0,889.0,898.0,929.0,700.0,675.1428571428571,314.6741322762478,436.6666666666667,362.6600795970427,549.75,372.6028940664131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,108176393,761.0,1084,0,0,2,False,5,1,0,0,0,6,True,17156,10,0,0,2,8,232,3,5,4,1,722.1963161576125,0,182.0,0,0,761.0,1.0,False,10,0,3,410.0,35.0,38.0,747.0,525.0,889.0,898.0,929.0,580.1428571428571,395.8343208007733,273.3333333333333,410.21010876541465,336.25,357.79265410756176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,108176393,749.0,1082,0,0,2,False,5,1,0,0,0,6,True,17156,10,0,0,2,8,232,3,5,4,1,722.1963161576125,0,182.0,0,0,749.0,1.0,False,10,0,3,862.0,761.0,35.0,38.0,747.0,525.0,889.0,898.0,556.1428571428571,375.74034854379096,278.0,418.2929595391249,395.25,414.29005539597495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,1,6,108176393,1166.0,1081,0,0,2,False,5,1,0,0,0,6,True,17156,10,0,0,2,8,233,3,5,4,1,722.1963161576125,0,182.0,0,0,1166.0,1.0,False,17,0,3,23360.0,749.0,761.0,35.0,38.0,747.0,525.0,889.0,534.8571428571429,356.89420868161505,515.0,415.7354928316802,395.75,414.8569030400724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,6,108176393,654.0,1080,0,0,1,False,18,48,0,0,0,66,False,17496,0,1,0,0,8,233,3,5,8,0,711.1339734796525,0,182.0,0,0,654.0,1.0,False,17,0,3,54.0,1166.0,749.0,761.0,35.0,38.0,747.0,525.0,574.4285714285714,413.5625132684929,892.0,237.36680475584618,677.75,470.2916648208854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,745.0,1079,0,0,1,False,2,2,2,2,4,4,False,17496,0,0,0,0,8,233,3,5,1,0,711.1339734796525,0,182.0,0,0,745.0,1.0,False,17,0,3,1244.0,654.0,1166.0,749.0,761.0,35.0,38.0,747.0,592.8571428571429,413.866898318541,856.3333333333334,272.3533244396575,832.5,227.42691133636757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,6,108176393,510.0,1078,0,0,2,False,2,2,0,0,0,4,False,18014,0,2,0,0,8,233,3,5,13,0,900.7438658820917,0,181.0,0,0,510.0,1.0,False,10,1,3,63115.0,745.0,654.0,1166.0,749.0,761.0,35.0,38.0,592.5714285714286,413.7434217575176,855.0,273.1501418634082,828.5,229.237140678963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,6,108176393,492.0,1077,0,0,1,False,7,5,0,0,0,12,False,18014,0,1,0,0,8,233,3,5,10,0,900.7438658820917,0,181.0,0,0,492.0,1.0,False,11,1,3,1109.0,510.0,745.0,654.0,1166.0,749.0,761.0,35.0,660.0,340.2312938771702,636.3333333333334,118.49191252289471,768.75,281.9519758162136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,7,108176393,780.0,1076,0,0,1,False,1,1,0,0,0,2,False,17156,0,0,0,1,8,233,3,5,3,0,722.1963161576125,0,182.0,0,0,780.0,1.0,False,20,1,3,32538.0,492.0,510.0,745.0,654.0,1166.0,749.0,761.0,725.2857142857143,224.46507841660232,582.3333333333334,141.16066496490208,600.25,120.69900579540827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,success,0,7,108176393,852.0,1075,0,0,1,False,1,1,0,0,0,2,False,17156,0,0,0,1,8,233,3,5,3,0,722.1963161576125,0,182.0,0,0,852.0,1.0,False,20,1,3,0.0,780.0,492.0,510.0,745.0,654.0,1166.0,749.0,728.0,225.0829476733707,594.0,161.33195591698504,631.75,151.82967430644118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,failure,0,6,108176393,449.0,1074,0,0,1,False,7,5,0,0,0,12,False,18018,0,1,0,0,8,233,3,5,10,0,900.5439005439006,0,182.0,0,0,449.0,1.0,False,10,2,3,50082.0,852.0,780.0,492.0,510.0,745.0,654.0,1166.0,742.7142857142857,229.99761903529514,708.0,190.49409439665052,658.5,184.37190675371343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,797.0,1073,0,0,8,False,0,0,0,0,0,0,False,18055,0,0,0,0,8,233,3,5,0,0,911.5480476322348,0,182.0,0,0,797.0,1.0,False,10,2,3,1794.0,449.0,852.0,780.0,492.0,510.0,745.0,654.0,640.2857142857143,158.66601640523015,693.6666666666666,214.9240175814079,643.25,202.39132886564087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,732.0,1072,1,0,0,False,6,0,0,0,0,6,False,18061,0,1,0,0,8,233,3,5,1,0,911.245224516915,0,182.0,0,0,732.0,1.0,False,10,2,3,42.0,797.0,449.0,852.0,780.0,492.0,510.0,745.0,660.7142857142857,169.5579687360779,699.3333333333334,218.53222493109186,719.5,182.93259232114252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,failure,0,6,108176393,414.0,1071,12,0,6,False,238,7,0,0,0,245,False,17684,0,7,1,10,8,233,3,5,35,0,703.5738520696675,0,182.0,0,0,414.0,1.0,False,14,2,3,14067.0,732.0,797.0,449.0,852.0,780.0,492.0,510.0,658.8571428571429,168.54913089010432,659.3333333333334,185.03062809527867,707.5,179.1768214176525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,767.0,1070,0,0,1,False,1,1,1,1,2,2,False,17684,0,0,0,0,8,233,3,5,1,0,703.5738520696675,0,182.0,0,0,767.0,1.0,False,14,2,3,1017.0,414.0,732.0,797.0,449.0,852.0,780.0,492.0,645.1428571428571,185.7116300176419,647.6666666666666,204.95446648788442,598.0,194.60558402402881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,805.0,1069,0,0,1,False,3,3,0,0,0,6,False,17684,0,1,0,0,8,233,3,5,8,0,703.5738520696675,0,182.0,0,0,805.0,1.0,False,15,2,3,2347.0,767.0,414.0,732.0,797.0,449.0,852.0,780.0,684.4285714285714,176.78881671159436,637.6666666666666,194.48993118753816,677.5,177.66353968480232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,796.0,1068,0,0,9,False,2,0,0,0,0,2,False,18063,0,1,0,0,8,233,3,5,10,0,912.5837347063056,0,182.0,0,0,796.0,1.0,False,15,2,3,1015.0,805.0,767.0,414.0,732.0,797.0,449.0,852.0,688.0,179.27632303235137,662.0,215.61307938063499,679.5,179.4928039411794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,901.0,1067,0,0,1,False,2,1,0,0,0,3,False,18064,0,1,0,0,8,233,3,5,10,0,912.533215234721,0,182.0,0,0,901.0,1.0,False,16,2,3,1434.0,796.0,805.0,767.0,414.0,732.0,797.0,449.0,680.0,171.83325250563894,789.3333333333334,19.85782801147531,695.5,188.36577891609363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,6,108176393,972.0,1066,0,0,11,False,27,8,0,0,0,35,False,18160,0,3,0,0,8,233,3,5,15,0,917.4008810572686,0,182.0,0,0,972.0,1.0,False,14,3,3,78970.0,901.0,796.0,805.0,767.0,414.0,732.0,797.0,744.5714285714286,154.62519969575587,834.0,58.19793810780585,817.25,58.139917440601856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
