branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___in_,ft___in__,ft___json5_,ft___json5__,ft___md_,ft___sh_,ft___sh__,ft___yml__,ft___yml__,ft____cosmic_,ft____cosmic__,ft____in_,ft____in__,ft____json_,ft____json__,ft____json5_,ft____json5__,ft____md_,ft____md__,ft____pub_,ft____py_,ft____py__,ft____sh_,ft____sh__,ft____txt_,ft____txt__,ft____yml__,ft___
2,failure,0,3,105026558,1472.0,613,0,0,5,False,12,12,0,0,0,24,False,2561,0,0,0,5,6,432,21,3,453,0,0.0,0,94.0,0,0,1472.0,1.0,False,13,0,5,23011.0,8019.0,1698.0,1456.0,1488.0,7621.0,1578.0,1801.0,3380.1428571428573,3037.47183408458,3724.3333333333335,3721.258165370058,3165.25,3237.6130482193203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,2,105026558,3180.0,612,0,0,3,False,7,7,0,0,0,14,True,2561,10,0,0,3,6,432,30,3,438,0,0.0,0,94.0,0,0,3180.0,1.0,False,13,0,5,12.0,1472.0,8019.0,1698.0,1456.0,1488.0,7621.0,1578.0,3333.1428571428573,3068.3672329417286,3729.6666666666665,3716.389959804183,3161.25,3240.3846865251458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,failure,0,2,105026558,1705.0,611,1,0,6,False,152,93,0,0,0,245,True,2607,10,4,0,3,6,432,30,3,417,0,0.0,0,111.0,0,0,1705.0,1.0,False,16,0,5,12706.0,3180.0,1472.0,8019.0,1698.0,1456.0,1488.0,7621.0,3562.0,2973.9301157447085,4223.666666666667,3395.987681563838,3592.25,3046.840371598092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,105026558,2867.0,610,0,0,4,False,8,6,0,0,0,14,True,2609,10,2,0,2,6,432,30,3,437,0,0.0,0,111.0,0,0,2867.0,1.0,False,17,0,5,2718.0,1705.0,3180.0,1472.0,8019.0,1698.0,1456.0,1488.0,2716.8571428571427,2416.563153776552,2119.0,926.2089397106897,3594.0,3045.3913815249866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,105026558,3677.0,608,0,0,1,False,7,3,0,0,0,10,True,2642,10,1,0,0,6,433,30,3,11,0,0.0,0,127.0,0,0,3677.0,1.0,False,21,0,5,15324.0,2867.0,1705.0,3180.0,1472.0,8019.0,1698.0,1456.0,2913.8571428571427,2355.116941793721,2584.0,777.1569982957111,2306.0,843.6733175030881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,success,0,2,105026558,2535.0,606,0,0,1,False,4,3,0,0,0,7,True,2704,10,0,0,1,6,434,30,3,13,0,0.0,0,153.0,0,0,2535.0,1.0,False,23,0,5,7244.0,3677.0,2867.0,1705.0,3180.0,1472.0,8019.0,1698.0,3231.1428571428573,2274.1959332601805,2749.6666666666665,991.222141264678,2857.25,837.4430826430334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,2,105026558,2650.0,605,0,0,1,False,0,24,0,0,0,24,True,2682,10,0,0,1,6,434,30,3,12,0,0.0,0,129.0,0,0,2650.0,1.0,False,0,1,5,4188.0,2535.0,3677.0,2867.0,1705.0,3180.0,1472.0,8019.0,3350.714285714286,2200.9774127483843,3026.3333333333335,587.4362376746376,2696.0,816.4157437645765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,2277.0,604,1,0,19,False,356,182,0,0,0,538,True,2682,322,7,0,13,6,434,30,3,453,0,0.0,0,129.0,0,0,2277.0,1.0,False,1,1,5,1763.0,2650.0,2535.0,3677.0,2867.0,1705.0,3180.0,1472.0,2583.714285714286,779.5185938098193,2954.0,628.7710235053775,2932.25,515.2289943963428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,2,2,105026558,2818.0,603,0,0,4,False,22,22,0,0,0,44,True,2682,322,0,0,4,6,436,30,3,453,0,0.0,0,129.0,0,0,2818.0,1.0,False,6,1,5,19367.0,2277.0,2650.0,2535.0,3677.0,2867.0,1705.0,3180.0,2698.714285714286,633.967063888368,2487.3333333333335,191.01396109534332,2784.75,614.9397666980618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1715.0,602,0,0,4,False,12,12,0,0,0,24,True,2682,222,0,0,4,6,436,30,3,453,0,0.0,0,129.0,0,0,1715.0,1.0,False,7,1,5,3158.0,2818.0,2277.0,2650.0,2535.0,3677.0,2867.0,1705.0,2647.0,602.1292773704553,2581.6666666666665,276.8976947057041,2570.0,227.28689652800782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,2988.0,601,0,0,1,False,1,1,0,0,0,2,True,2682,189,0,0,1,6,436,30,3,407,0,0.0,0,129.0,0,0,2988.0,1.0,False,7,1,5,6.0,1715.0,2818.0,2277.0,2650.0,2535.0,3677.0,2867.0,2648.4285714285716,599.5281080824755,2270.0,551.5333172166484,2365.0,488.766474573151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,2272.0,600,0,0,1,False,4,4,0,0,0,8,True,2682,134,0,0,1,6,437,30,3,407,0,0.0,0,129.0,0,0,2272.0,1.0,False,12,1,5,17722.0,2988.0,1715.0,2818.0,2277.0,2650.0,2535.0,3677.0,2665.714285714286,608.556684373147,2507.0,691.1389151248828,2449.5,575.9111621306421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1691.0,599,0,0,3,False,15,15,0,0,0,30,True,2682,211,0,0,3,6,439,30,3,411,0,0.0,0,129.0,0,0,1691.0,1.0,False,20,1,5,28707.0,2272.0,2988.0,1715.0,2818.0,2277.0,2650.0,2535.0,2465.0,422.7599791844067,2325.0,638.1528030182113,2448.25,576.4155763567347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,3201.0,598,0,0,1,False,2,2,0,0,0,4,True,2682,224,0,0,1,6,439,30,3,406,0,0.0,0,129.0,0,0,3201.0,1.0,False,20,1,5,5.0,1691.0,2272.0,2988.0,1715.0,2818.0,2277.0,2650.0,2344.4285714285716,510.6808713677774,2317.0,649.6699161882133,2166.5,609.9029977518283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1933.0,597,0,0,4,False,19,19,0,0,0,38,True,2682,152,0,0,4,6,441,30,3,180,0,0.0,0,129.0,0,0,1933.0,1.0,False,3,2,5,25075.0,3201.0,1691.0,2272.0,2988.0,1715.0,2818.0,2277.0,2423.1428571428573,600.2414593509927,2388.0,761.6541209761817,2538.0,690.466991728545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1795.0,596,0,0,2,False,10,10,0,0,0,20,True,2682,134,0,0,2,6,441,30,3,406,0,0.0,0,129.0,0,0,1795.0,1.0,False,6,2,5,9010.0,1933.0,3201.0,1691.0,2272.0,2988.0,1715.0,2818.0,2374.0,627.6564877914245,2275.0,811.0166459450755,2274.25,662.194017389667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,success,2,2,105026558,2641.0,595,0,0,1,False,4,4,0,0,0,8,True,2682,134,0,0,1,6,441,30,3,406,0,0.0,0,129.0,0,0,2641.0,1.0,False,6,2,5,2771.0,1795.0,1933.0,3201.0,1691.0,2272.0,2988.0,1715.0,2227.8571428571427,626.1412057386173,2309.6666666666665,774.9950537476567,2155.0,704.3427196093296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,failure,0,3,105026558,2895.0,594,0,0,1,False,1,1,0,0,0,2,True,2682,112,0,0,1,6,442,30,3,21,0,0.0,0,129.0,0,0,2895.0,1.0,False,13,2,5,24987.0,2641.0,1795.0,1933.0,3201.0,1691.0,2272.0,2988.0,2360.1428571428573,596.864705096956,2123.0,453.87663522151036,2392.5,654.1077892824699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,failure,0,3,105026558,2984.0,593,0,0,1,False,63,66,0,0,0,129,True,2682,142,0,0,1,6,442,30,3,11,0,0.0,0,129.0,0,0,2984.0,1.0,False,13,2,5,4.0,2895.0,2641.0,1795.0,1933.0,3201.0,1691.0,2272.0,2346.8571428571427,581.3944239416785,2443.6666666666665,575.9386541406415,2316.0,535.0999906559521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,105026558,1728.0,592,0,0,3,False,66,69,0,0,0,135,True,2682,116,0,0,3,6,445,30,3,406,0,0.0,0,129.0,0,0,1728.0,1.0,False,20,2,5,22937.0,2984.0,2895.0,2641.0,1795.0,1933.0,3201.0,1691.0,2448.5714285714284,626.6370180423053,2840.0,177.99157283422156,2578.75,542.334690635466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,105026558,3005.0,591,0,0,1,False,1,1,0,0,0,2,True,2682,108,0,0,1,6,445,30,3,406,0,0.0,0,129.0,0,0,3005.0,1.0,False,20,2,5,4.0,1728.0,2984.0,2895.0,2641.0,1795.0,1933.0,3201.0,2453.8571428571427,619.2948755295355,2535.6666666666665,700.8739782110142,2562.0,574.6796208903415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,success,3,2,105026558,5232.0,590,0,0,2,False,3,3,0,0,0,6,True,2682,108,0,0,2,6,446,30,3,406,0,0.0,0,129.0,0,0,5232.0,1.0,False,21,2,5,3056.0,3005.0,1728.0,2984.0,2895.0,2641.0,1795.0,1933.0,2425.8571428571427,583.2673568131595,2572.3333333333335,731.2895003576444,2653.0,618.5073429906337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1729.0,589,0,0,1,False,1,1,0,0,0,2,True,2682,108,0,0,1,6,447,30,3,406,0,0.0,0,129.0,0,0,1729.0,1.0,False,0,3,5,10750.0,5232.0,3005.0,1728.0,2984.0,2895.0,2641.0,1795.0,2897.1428571428573,1163.182620882813,3321.6666666666665,1773.3336779448287,3237.25,1457.7309708356113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1758.0,588,0,0,2,False,7,7,0,0,0,14,True,2682,152,0,0,2,6,447,30,3,180,0,0.0,0,129.0,0,0,1758.0,1.0,False,2,3,5,7423.0,1729.0,5232.0,3005.0,1728.0,2984.0,2895.0,2641.0,2887.714285714286,1173.8241938617718,3322.0,1772.8843729922153,2923.5,1652.4592783686583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,success,2,2,105026558,2903.0,587,0,0,1,False,6,6,0,0,0,12,True,2682,152,0,0,1,6,448,30,3,180,0,0.0,0,129.0,0,0,2903.0,1.0,False,6,3,5,17250.0,1758.0,1729.0,5232.0,3005.0,1728.0,2984.0,2895.0,2761.5714285714284,1249.7454216950023,2906.3333333333335,2014.1386082723636,2931.0,1645.2770789951055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1811.0,586,0,0,2,False,7,7,0,0,0,14,True,2682,171,0,0,2,6,448,30,3,417,0,0.0,0,129.0,0,0,1811.0,1.0,False,7,3,5,3507.0,2903.0,1758.0,1729.0,5232.0,3005.0,1728.0,2984.0,2762.714285714286,1249.8914238559169,2130.0,669.5946535031474,2905.5,1644.5381317156093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,failure,0,3,105026558,1839.0,585,0,0,3,False,8,8,0,0,0,16,False,2682,0,0,0,3,6,448,30,3,180,0,0.0,0,129.0,0,0,1839.0,1.0,False,12,3,5,17156.0,1811.0,2903.0,1758.0,1729.0,5232.0,3005.0,1728.0,2595.1428571428573,1293.1616847313187,2157.3333333333335,646.309781245289,2050.25,569.5128766469347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1675.0,584,0,0,3,False,11,11,0,0,0,22,True,2682,211,0,0,3,6,449,30,3,442,0,0.0,0,129.0,0,0,1675.0,1.0,False,22,3,5,35158.0,1839.0,1811.0,2903.0,1758.0,1729.0,5232.0,3005.0,2611.0,1281.3832369747936,2184.3333333333335,622.5410294376857,2077.75,551.1910588292714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1896.0,583,0,0,5,False,21,21,0,0,0,42,True,2682,188,0,0,5,6,450,30,3,437,0,0.0,0,129.0,0,0,1896.0,1.0,False,3,4,5,19458.0,1675.0,1839.0,1811.0,2903.0,1758.0,1729.0,5232.0,2421.0,1311.476140334496,1775.0,87.72684879784524,2057.0,568.5302689098152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,success,2,2,105026558,2957.0,582,0,0,2,False,10,10,0,0,0,20,True,2682,188,0,0,2,6,451,30,3,437,0,0.0,0,129.0,0,0,2957.0,1.0,False,6,4,5,11110.0,1896.0,1675.0,1839.0,1811.0,2903.0,1758.0,1729.0,1944.4285714285713,428.9288430275497,1803.3333333333333,114.73592869425572,1805.25,93.75988836739657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,2438.0,581,0,0,4,False,12,12,0,0,0,24,True,2682,222,0,0,4,6,451,30,3,452,0,0.0,0,129.0,0,0,2438.0,1.0,False,8,4,5,5852.0,2957.0,1896.0,1675.0,1839.0,1811.0,2903.0,1758.0,2119.8571428571427,557.8746659036802,2176.0,685.3327658882216,2091.75,584.3910648415722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1904.0,580,0,0,7,False,25,25,0,0,0,50,True,2644,231,0,0,7,6,454,30,3,442,0,0.0,0,129.0,0,0,1904.0,1.0,False,15,4,5,26633.0,2438.0,2957.0,1896.0,1675.0,1839.0,1811.0,2903.0,2217.0,543.3786279688716,2430.3333333333335,530.5415472263538,2241.5,574.7013717285411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,2,105026558,3386.0,579,0,0,5,False,16,60,0,0,0,76,True,2644,9,2,0,3,6,454,30,3,22,0,0.0,0,129.0,0,0,3386.0,1.0,False,17,4,5,7171.0,1904.0,2438.0,2957.0,1896.0,1675.0,1839.0,1811.0,2074.285714285714,457.5957875263984,2433.0,526.5178059667119,2298.75,506.8592013567476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,105026558,2846.0,578,0,0,4,False,12,56,0,0,0,68,True,2644,191,2,0,2,6,454,30,3,411,0,0.0,0,129.0,0,0,2846.0,1.0,False,18,4,5,1868.0,3386.0,1904.0,2438.0,2957.0,1896.0,1675.0,1839.0,2299.285714285714,652.3372630487276,2576.0,750.5757789857064,2671.25,641.7680655813282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,success,0,2,105026558,2917.0,577,0,0,7,False,46,20,0,0,0,66,True,2661,5,3,0,4,6,455,30,3,415,0,0.0,0,129.0,0,0,2917.0,1.0,False,22,4,5,13493.0,2846.0,3386.0,1904.0,2438.0,2957.0,1896.0,1675.0,2443.1428571428573,644.9073392282617,2712.0,750.0319993173624,2643.5,627.5356563574694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,105026558,1791.0,576,0,0,7,False,45,19,0,0,0,64,True,2661,170,3,0,4,6,457,30,3,437,0,0.0,0,129.0,0,0,1791.0,1.0,False,3,5,5,17593.0,2917.0,2846.0,3386.0,1904.0,2438.0,2957.0,1896.0,2620.5714285714284,564.1459199955443,3049.6666666666665,293.42858302035495,2763.25,620.9172650200669,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,105026558,1810.0,575,0,0,3,False,10,10,0,0,0,20,True,2661,116,0,0,3,6,457,30,3,406,0,0.0,0,129.0,0,0,1810.0,1.0,False,5,5,5,10105.0,1791.0,2917.0,2846.0,3386.0,1904.0,2438.0,2957.0,2605.5714285714284,587.5335046170721,2518.0,630.600507453015,2735.0,673.3948816754303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,success,2,2,105026558,3061.0,574,0,0,1,False,2,2,0,0,0,4,True,2661,116,0,0,1,6,458,30,3,406,0,0.0,0,129.0,0,0,3061.0,1.0,False,6,5,5,3437.0,1810.0,1791.0,2917.0,2846.0,3386.0,1904.0,2438.0,2441.714285714286,631.4878500508975,2172.6666666666665,644.6815751464698,2341.0,624.8365119506595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1832.0,573,0,0,4,False,13,13,0,0,0,26,True,2661,232,0,0,4,6,459,30,3,452,0,0.0,0,129.0,0,0,1832.0,1.0,False,10,5,5,12395.0,3061.0,1810.0,1791.0,2917.0,2846.0,3386.0,1904.0,2530.714285714286,673.3888708826212,2220.6666666666665,727.8120178544274,2394.75,688.7381577929308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,success,3,2,105026558,4879.0,572,0,0,4,False,13,13,0,0,0,26,True,2661,232,0,0,4,6,459,30,3,452,0,0.0,0,129.0,0,0,4879.0,1.0,False,11,5,5,4262.0,1832.0,3061.0,1810.0,1791.0,2917.0,2846.0,3386.0,2520.4285714285716,685.0067778601068,2234.3333333333335,715.9988361256835,2123.5,625.2244930156421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,success,0,2,105026558,3212.0,571,0,0,1,False,1,1,0,0,0,2,True,2661,8,1,0,0,6,459,30,3,8,0,0.0,0,129.0,0,0,3212.0,1.0,False,12,5,5,4967.0,4879.0,1832.0,3061.0,1810.0,1791.0,2917.0,2846.0,2733.714285714286,1103.8278419943506,3257.3333333333335,1532.958686114317,2895.5,1445.7990870103633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,success,0,2,105026558,3282.0,570,0,0,10,False,50,35,0,0,0,85,True,2676,5,6,0,4,6,461,30,3,424,0,0.0,0,129.0,0,0,3282.0,1.0,False,16,5,5,14618.0,3212.0,4879.0,1832.0,3061.0,1810.0,1791.0,2917.0,2786.0,1118.60240180921,3307.6666666666665,1525.7510718768422,3246.0,1251.8607483795206,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,105026558,3000.0,569,0,0,1,False,4,4,0,0,0,8,True,2676,134,0,0,1,6,461,30,3,406,0,0.0,0,129.0,0,0,3000.0,1.0,False,16,5,5,14.0,3282.0,3212.0,4879.0,1832.0,3061.0,1810.0,1791.0,2838.1428571428573,1134.1260113073015,3791.0,942.8854649425879,3301.25,1245.8366332174803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1935.0,568,0,0,11,False,59,44,0,0,0,103,True,2676,152,5,0,6,6,462,30,3,180,0,0.0,0,129.0,0,0,1935.0,1.0,False,2,6,5,35132.0,3000.0,3282.0,3212.0,4879.0,1832.0,3061.0,1810.0,3010.8571428571427,1035.883588789691,3164.6666666666665,146.8377789716711,3593.25,865.5107836801726,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,105026558,1766.0,567,0,0,3,False,16,16,0,0,0,32,True,2676,188,0,0,3,6,463,30,3,435,0,0.0,0,129.0,0,0,1766.0,1.0,False,6,6,5,14958.0,1935.0,3000.0,3282.0,3212.0,4879.0,1832.0,3061.0,3028.714285714286,1012.5469066148185,2739.0,710.4174828929818,2857.25,626.4138009335363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,failure,2,2,105026558,6214.0,566,0,0,1,False,6,6,0,0,0,12,True,2676,152,0,0,1,6,463,30,3,180,0,0.0,0,129.0,0,0,6214.0,1.0,False,6,6,5,125.0,1766.0,1935.0,3000.0,3282.0,3212.0,4879.0,1832.0,2843.714285714286,1118.4317464327323,2233.6666666666665,669.0219229093568,2495.75,757.0629101996742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
